Galaxy_name RA DEC Dec Lya_flux Lya_flux_e NB_flux NB_flux_e dist Density Protocluster
3755 15.417772366759174 -0.8961422697396962 -0.8961422697396962 5.857670246166631 0.46147319354013877 10.573029683843131 0.4436402828915188 0.0 0.0 0.0
6661 15.418706018678748 -0.8577540378483913 -0.8577540378483913 6.348017277907433 0.4581598164690127 8.15426232108882 0.4394521236385716 0.0 0.92289401166676 0.0
6742 15.514596529470442 -0.8567926848586026 -0.8567926848586026 5.053447014529966 0.42445186108835703 7.200467577459403 0.4091917102609093 0.0 0.0 0.0
6768 14.853774084939088 -0.8550227890564164 -0.8550227890564164 3.545806835812484 0.4511638874865884 4.869914542583334 0.4314613203656038 0.0 0.3651860388618717 0.0
6874 14.859428564436469 -0.8534043225789769 -0.8534043225789769 2.499477017427098 0.44254593059688685 3.534565526928052 0.42585783103886093 0.0 0.3651860388618717 0.0
7121 15.3900217308284 -0.8517365723566556 -0.8517365723566556 2.9991801605687125 0.46816004159454466 3.553384258166141 0.4504199049345363 0.0 0.9228940116667599 0.0
7291 14.796547217504344 -0.8486418157096988 -0.8486418157096988 3.7725481578493 0.4675063113224055 5.456815072598931 0.4500578167690799 0.0 0.6418138592197549 0.0
8314 14.883678366833848 -0.8374959402305789 -0.8374959402305789 2.5773948544721774 0.43742319943149505 3.2017061274666574 0.41817600905316565 0.0 0.0 0.0
9026 14.863382303349857 -0.83062066191821 -0.83062066191821 8.326362862965235 0.45568155284149975 10.371835007939685 0.43831702512538123 0.0 8.547975166426145 0.0
9162 15.56501621524749 -0.8290815530645734 -0.8290815530645734 2.539519161557538 0.4200358738541231 3.8791297118091648 0.4030845850273258 0.0 0.0 0.0
9523 14.811780538712467 -0.8243871000628977 -0.8243871000628977 7.970113138958042 0.4520473153025388 9.421938329428215 0.4349075303944711 0.0 1.2310331340170635 0.0
9809 14.855033372429236 -0.8220394066512982 -0.8220394066512982 6.930732705976055 0.446960910066427 7.628480284311623 0.42803446713540866 0.0 10.011002631964555 0.0
10256 14.85506382995808 -0.81613270929555 -0.81613270929555 2.153634703682188 0.43948298339923697 3.2451420654042513 0.41978321270314267 0.0 1.2177238300692603 0.0
11449 15.35227448937352 -0.80443361766935 -0.80443361766935 2.3698374367711414 0.4651347812447481 3.0758949477126847 0.4456013052468153 0.0 1.3021556206736007 0.0
12161 14.909947562997894 -0.7963010111694085 -0.7963010111694085 2.102577739945785 0.4434620095329516 3.7379866030289137 0.42601604662306 0.0 0.4155261657915576 0.0
