Galaxy_name RA Dec Lya_flux Lya_flux_e NB_flux NB_flux_e dist Density Protocluster
48816 148.9598394314824 0.7506320373496378 21.614491576514272 1.8540638627647845 39.24209051519445 0.37084666150121975 109.7803655969915 0.035571253196358066 0.0
64349 148.9410715291615 0.893100224408563 3.609040603991894 0.5372384160824089 4.584976027958707 0.2930460028205936 103.97864830401403 0.6118415264382002 0.0
68804 148.9326535693118 0.9311731084771891 3.534738362418731 0.45970023146250283 4.435212961128732 0.2761746257068984 102.63450122843707 1.0103771390219916 0.0
69631 148.7409857546022 0.9379639866494222 8.581740207006632 0.7295255159369682 9.828821233727885 0.3671769749213562 110.52002670186492 0.000231613278806674 0.0
70176 148.7827536339276 0.94330265198694 9.628632327918055 0.6398669923343828 10.49002438834133 0.33132768489428294 108.46588590994546 0.06176388611400983 0.0
70243 148.82477075618215 0.9440188466689226 20.89916670830759 1.3831366992806202 37.86435781615078 0.38877388462860135 106.61438061861574 0.40581613751323586 0.0
80282 148.83932747328177 1.0242308460395269 6.408486289630268 0.5398173110319879 7.932075195791134 0.26521303928227413 102.67362197945702 0.8652287543633677 0.0
81209 148.8174033372562 1.030958255129011 4.6400189253087065 0.5325864145417528 7.727153499980603 0.26784468317536514 103.37557860106138 0.8200386890959708 0.0
81597 148.93401483466116 1.0338612430207512 5.293273751602959 0.47017216137026263 8.15592885205378 0.2594687148080489 98.16008149760263 1.6379180124161916 0.0
82277 148.92428827909885 1.0384665086418552 3.2277958323634337 0.43071030292866014 3.8915174339955865 0.26366418319282997 98.38357904580178 1.8365879489300743 0.0
83977 148.90480407236305 1.0504187076423888 11.231745607002502 0.46349887307102106 11.981983206182182 0.2823620789235502 98.72983029192767 1.7399959277619192 0.0
90835 148.76789526206153 1.0980716959843289 10.350396010438466 0.4433308784639181 11.271011448183042 0.2863912939849896 103.01454203049391 0.8958108795237438 0.0
91750 148.88853668424852 1.10451170061739 7.408445265456674 0.6331004149883074 13.15797532841314 0.3046847760386289 97.25284621433987 1.0104852987314707 0.0
92719 148.9416724213067 1.112862757598512 2.367604786108069 0.35692495822838 2.9370499940325385 0.26671783063676424 94.55494571175488 0.9195519495493131 0.0
92906 148.70069122536714 1.1130122865148226 29.955284865593622 0.641447456161355 33.16062479273465 0.36067539204027926 105.62395598913542 0.30383738587101294 0.0
