Galaxy_name RA DEC Dec Lya_flux Lya_flux_e NB_flux NB_flux_e dist Density Protocluster
2947 24.68464021962773 -0.9144183506765732 -0.9144183506765732 9.475620880631183 0.6662558775264847 12.446685980544563 0.5672758959031801 0.0 0.0 0.0
5279 24.73947326883696 -0.8750992739134875 -0.8750992739134875 5.680192922334268 0.5880070508510644 7.389528584641095 0.5465124829529606 0.0 2.8163708816454482 0.0
5869 24.73307082943334 -0.8661667176287849 -0.8661667176287849 2.1980756470068954 0.6111270266033582 3.747952313625457 0.5444990229313152 0.0 2.816370881645448 0.0
6339 24.84588895687293 -0.8594278695353558 -0.8594278695353558 3.7099926312694698 0.5697495422019468 4.26447595556051 0.5311054250109868 0.0 0.0 0.0
6960 24.71176345750337 -0.85170997285233 -0.85170997285233 4.7512173906563655 0.6108295789813527 5.606116603676143 0.5692000865603567 0.0 1.3169196185328922 0.0
6987 24.81848371874477 -0.8507903808650177 -0.8507903808650177 3.1426044952032908 0.6177049797664133 4.655554058063038 0.5473637416034375 0.0 1.3794040325577144 0.0
7527 24.869650779462336 -0.8432647134704434 -0.8432647134704434 3.3794394153968974 0.6012845333661778 5.655314028156738 0.5489384516475447 0.0 0.0 0.0
7875 24.815563499591537 -0.8388794628809902 -0.8388794628809902 2.5727685012286807 0.5668069928755209 3.8679511728525995 0.5266237887400581 0.0 1.3794040325577144 0.0
7920 24.127292514764388 -0.838916674080397 -0.838916674080397 4.337841003528711 0.6812187763278786 5.74448373232242 0.5934839288974784 0.0 0.3698208369419104 0.0
7958 24.85669737699923 -0.8378612644061385 -0.8378612644061385 1.948711984608037 0.5739089949108915 3.82391380863608 0.535536561577971 0.0 0.0 0.0
8023 24.637445566722725 -0.8371453049407379 -0.8371453049407379 2.3944907174722996 0.6704580097167473 4.787212013905324 0.5960688776646279 0.0 0.0 0.0
8047 24.64655310060949 -0.8368584107331325 -0.8368584107331325 3.4078857363910604 0.7039807149209891 4.602245195421689 0.6160279392620424 0.0 0.0 0.0
9616 24.18090396553717 -0.8167180642029919 -0.8167180642029919 2.3966704968911525 0.6209110245137432 3.9876155133881364 0.5850000816428891 0.0 0.36982083694191037 0.0
10386 24.164702929375327 -0.8080293843482339 -0.8080293843482339 5.869195983091091 0.6255839862830185 8.925632107247239 0.5946063691554955 0.0 0.3698208369419104 0.0
12163 24.90102671541956 -0.7882998611175599 -0.7882998611175599 9.6144715033833 0.6752049399947669 12.541429708636182 0.5954023253509899 0.0 1.0020595466138449 0.0
12583 24.956956241933945 -0.7797219206437233 -0.7797219206437233 2.9920121762437804 0.6720433240705632 5.014164790987829 0.5778955252567916 0.0 0.0 0.0
13248 24.96446827732577 -0.7727875500161822 -0.7727875500161822 6.218650200343785 0.6616177731996391 8.434441110016746 0.6019023917827079 0.0 0.0 0.0
13260 24.69372797123572 -0.7719244848289742 -0.7719244848289742 3.6679617869062064 0.6560050637969468 5.344212160004419 0.6088844715793309 0.0 1.1055784876464048 0.0
13337 24.339005139399912 -0.771381450082516 -0.771381450082516 2.7508766049497284 0.6337119503368897 4.54121613581681 0.5847698328652415 0.0 0.36301120830492195 0.0
13358 24.9018177861105 -0.7708756325357764 -0.7708756325357764 2.4395473464935695 0.5970181339598475 4.837806742789805 0.5587078653073392 0.0 1.0020595466138449 0.0
13877 23.935405303559783 -0.7656795841917757 -0.7656795841917757 3.009008378234992 0.6915155760330001 4.747391413596185 0.6276541505523829 0.0 0.0 0.0
