logL Corr CorrErr
41.521338293680344 nan inf
41.52333945901718 nan inf
41.525340624354016 nan inf
41.52734178969085 nan inf
41.529342955027694 nan inf
41.53134412036453 nan inf
41.533345285701365 nan inf
41.5353464510382 nan inf
41.53734761637504 nan inf
41.53934878171187 nan inf
41.54134994704871 nan inf
41.543351112385544 nan inf
41.54535227772239 nan inf
41.54735344305922 nan inf
41.54935460839606 nan inf
41.551355773732894 nan inf
41.55335693906973 nan inf
41.555358104406565 nan inf
41.5573592697434 nan inf
41.55936043508024 nan inf
41.56136160041708 nan inf
41.563362765753915 nan inf
41.56536393109075 nan inf
41.56736509642759 nan inf
41.56936626176442 nan inf
41.57136742710126 nan inf
41.573368592438094 nan inf
41.57536975777493 nan inf
41.57737092311177 nan inf
41.57937208844861 nan inf
41.58137325378544 nan inf
41.58337441912228 nan inf
41.585375584459115 nan inf
41.58737674979595 nan inf
41.589377915132786 nan inf
41.59137908046962 nan inf
41.593380245806465 nan inf
41.5953814111433 nan inf
41.597382576480136 nan inf
41.59938374181697 nan inf
41.60138490715381 nan inf
41.60338607249064 nan inf
41.60538723782748 nan inf
41.607388403164315 nan inf
41.60938956850116 nan inf
41.61139073383799 nan inf
41.61339189917483 nan inf
41.615393064511665 nan inf
41.6173942298485 nan inf
41.619395395185336 nan inf
41.62139656052217 nan inf
41.62339772585901 nan inf
41.62539889119585 nan inf
41.627400056532686 nan inf
41.62940122186952 nan inf
41.63140238720636 nan inf
41.63340355254319 nan inf
41.63540471788003 nan inf
41.637405883216864 nan inf
41.6394070485537 nan inf
41.64140821389054 nan inf
41.64340937922738 nan inf
41.645410544564214 nan inf
41.64741170990105 nan inf
41.649412875237886 nan inf
41.65141404057472 nan inf
41.65341520591156 nan inf
41.65541637124839 nan inf
41.657417536585235 nan inf
41.65941870192207 nan inf
41.66141986725891 nan inf
41.66342103259574 nan inf
41.66542219793258 nan inf
41.667423363269414 nan inf
41.66942452860625 nan inf
41.671425693943085 nan inf
41.67342685927993 nan inf
41.675428024616764 nan inf
41.6774291899536 nan inf
41.679430355290435 nan inf
41.68143152062727 nan inf
41.68343268596411 nan inf
41.68543385130094 nan inf
41.68743501663778 nan inf
41.68943618197462 nan inf
41.69143734731146 nan inf
41.69343851264829 nan inf
41.69543967798513 nan inf
41.697440843321964 nan inf
41.6994420086588 nan inf
41.701443173995635 nan inf
41.70344433933247 nan inf
41.70544550466931 nan inf
41.70744667000615 nan inf
41.709447835342985 nan inf
41.71144900067982 nan inf
41.713450166016656 nan inf
41.71545133135349 nan inf
41.71745249669033 nan inf
41.71945366202716 nan inf
41.721454827364006 nan inf
41.72345599270084 nan inf
41.72545715803768 nan inf
41.72745832337451 nan inf
41.72945948871135 nan inf
41.731460654048185 nan inf
41.73346181938502 nan inf
41.735462984721856 nan inf
41.7374641500587 nan inf
41.739465315395535 nan inf
41.74146648073237 nan inf
41.743467646069206 nan inf
41.74546881140604 nan inf
41.74746997674288 nan inf
41.74947114207971 nan inf
41.75147230741655 nan inf
41.75347347275339 nan inf
41.75547463809023 nan inf
41.75747580342706 nan inf
41.7594769687639 nan inf
41.761478134100734 nan inf
41.76347929943757 nan inf
41.765480464774406 nan inf
41.76748163011124 nan inf
41.769482795448084 nan inf
41.77148396078492 nan inf
