logL Corr CorrErr
41.54958636298034 -0.5476179275639235 0.010388834919171945
41.551673187749024 -0.5404448646021023 0.0054147599613201675
41.553760012517714 -0.5357058367061929 0.005403909556344635
41.555846837286396 -0.5310580641537452 0.005392999408417735
41.55793366205508 -0.5265001557962243 0.005382030803742928
41.56002048682376 -0.5220307181558522 0.005371004972206428
41.56210731159245 -0.5176483555030535 0.005359923089327304
41.56419413636113 -0.5133516699329025 0.005348786278181186
41.56628096112981 -0.5091392614403515 0.005337595611297476
41.568367785898495 -0.5050097279945616 0.005326352112531364
41.570454610667184 -0.5009616656121129 0.00531505675891044
41.572541435435866 -0.4969936684292883 0.005303710482456889
41.57462826020455 -0.49310432877322313 0.005292314171985014
41.57671508497323 -0.48929223723221493 0.005280868674875331
41.57880190974192 -0.48555598272498957 0.005269374798824964
41.5808887345106 -0.4818941525690952 0.005257833313575206
41.582975559279284 -0.47830533254823593 0.005246244952615955
41.585062384047966 -0.4747881069788138 0.005234610414868168
41.587149208816655 -0.47134105877548427 0.005222930366343986
41.58923603358534 -0.46796276951588844 0.005211205441785318
41.59132285835402 -0.46465181950438367 0.005199436246280537
41.5934096831227 -0.4614067878350143 0.005187623356860311
41.59549650789139 -0.45822625245355003 0.005175767324072203
41.59758333266007 -0.4551087902187303 0.0051638686735347075
41.599670157428754 -0.4520529769625542 0.005151927907470324
41.601756982197436 -0.44905738754983626 0.005139945506218593
41.603843806966125 -0.4461205959368629 0.00512792192972869
41.60593063173481 -0.44324117522928025 0.005115857619032148
41.60801745650349 -0.44041769773905826 0.005103752997695199
41.61010428127218 -0.4376487350407255 0.005091608473251641
41.61219110604086 -0.4349328580267838 0.00507942443861593
41.61427793080954 -0.432268636962225 0.00506720127347618
41.616364755578225 -0.42965464153833177 0.005054939345667959
41.618451580346914 -0.4270894409256094 0.005042639012528182
41.620538405115596 -0.4245716038259628 0.00503030062222968
41.62262522988428 -0.4220996985239744 0.005017924515095703
41.62471205465296 -0.4196722929374591 0.005005511024895243
41.62679887942165 -0.41728795466715335 0.004993060480118382
41.62888570419033 -0.414945251045638 0.004980573205232165
41.63097252895901 -0.4126427491853602 0.004968049521916202
41.633059353727695 -0.41037901602591353 0.004955489750278761
41.635146178496385 -0.4081526183804417 0.004942894210052536
41.63723300326507 -0.40596212298125256 0.004930263221770449
41.63931982803375 -0.40380609652451677 0.004917597107920662
