Galaxy_name RA Dec Lya_flux Lya_flux_e NB_flux NB_flux_e dist Density Protocluster
25621 148.860717333121 0.718740585480965 3.4630771490955863 0.7260257963264699 4.9491365232192575 0.5489575211169911 115.03299710216379 0.0 0.0
25796 148.956036929488 0.723390335282704 2.6161057812781423 0.604565585018008 3.933542759509447 0.5312207262613916 111.20445649140673 0.0017571770617985174 0.0
25884 148.887206479285 0.725112194749585 4.781452591338633 0.7416865969211124 5.9799648794368085 0.5708524178559536 113.71864008286184 0.0 0.0
26028 148.957494194439 0.728148204373741 3.2971014408846497 0.6072176807228445 4.025596216486846 0.5362536596737056 110.92588695346662 0.0037539824942730525 0.0
26964 148.970800440195 0.745994174668643 2.812456192699433 0.6138886720415004 4.745916197932408 0.45413275440467493 109.59071356326855 0.06385344432071924 0.0
27256 148.931163474391 0.751025831625004 2.1699970461182767 0.5374255842156916 3.473210737089308 0.4471777792882438 110.84163253134084 0.0014373909470659723 0.0
27637 148.960013416265 0.756800008814942 4.14174492804732 0.58132912219309 7.313538171263379 0.48084304618533646 109.48453752929015 0.05678413340695879 0.0
29091 148.919216066436 0.783804553500342 3.850341124204562 0.6304577830995908 5.682961325020999 0.557151653654793 109.78594729419301 0.008960347393182064 0.0
29108 148.921137810486 0.783642717402609 7.489820592023242 0.6585953803966736 10.657882816899619 0.5886021233831699 109.71905404743498 0.00888242669586526 0.0
30205 148.905564943461 0.804858706743659 2.1253506176072023 0.5750598784543528 3.4127181627879914 0.455770899464518 109.35816678895456 0.08428597157601943 0.0
30210 148.946626787829 0.805004257432623 2.3350015071570183 0.5672705923272588 3.7904247415744723 0.45012172551445806 107.75415803459954 0.10007764649691546 0.0
31147 148.841186560938 0.81782468416592 16.69902457306844 0.7707935207856996 26.584988279456965 0.5672731045121446 111.35252133291952 0.0006440217822507971 0.0
31762 148.901434539323 0.833567648732359 3.405311746976363 0.5568998658248294 4.191278257566643 0.46978035027285714 108.22673093284463 0.28730936000351903 0.0
32103 148.783683894713 1.2341181089104 2.287665017738185 0.4868865408372124 3.8090336053331417 0.4688225478799498 97.29409975337002 1.606332012591019 0.0
32851 148.587943011467 1.22416211845111 3.6892056286244874 0.6207224271113589 5.565777641718012 0.571526885338516 107.35793277647453 3.0480283561506175e-14 0.0
33023 148.886709506788 1.22303878096475 2.637481322769002 0.5471831776359899 4.137818684145388 0.5311005888705843 92.7624075697147 1.6369304646457081 0.0
