LAE_INDEX,RA,DEC,ZWAVG,QUALITY,CLASSIFICATION,NARROWBAND_MAGNITUDE,NARROWBAND_BINS
243440,149.47658272509136,1.1762900986319622,2.0506,4.0,CONTAM,24.319138539534254,24.399999999999984
243562,150.19426402755735,1.1776936276682448,3.0952,3.0,LAE,24.879450228610278,24.999999999999982
244619,150.0355340376744,1.1837204233895828,3.106397,3.0,LAE,23.330333800258085,23.399999999999988
245154,149.09859483063917,1.186137016308726,3.1142893,3.0,LAE,24.406156365672526,24.599999999999984
245164,150.2369519022793,1.187902612107598,3.1456523,3.0,LAE,24.174663967851657,24.199999999999985
246679,149.17821380731442,1.1977964922286797,3.1094,2.6774194,LAE,24.70466666434143,24.799999999999983
247031,150.0113850191319,1.1994913286419353,3.1223,3.0,LAE,24.543636873519986,24.599999999999984
247699,149.86683493880176,1.204665578696353,0.0,0.0,UNDET,24.84488651809744,24.999999999999982
247825,150.00481842714848,1.2050067949571752,3.1157668,3.0,LAE,24.036290253949737,24.199999999999985
249131,148.9888983715555,1.213216488736467,3.1213,2.0,UNDET,24.415682546382012,24.599999999999984
249132,150.39397206224257,1.213208577693198,3.1021547,3.0,LAE,24.398387187201898,24.399999999999984
249934,150.3757347138874,1.2182609463102472,3.11455,3.0,LAE,24.18431929459316,24.199999999999985
250082,150.40468250393369,1.2196146470390359,3.1209645,3.0,LAE,24.617536098023407,24.799999999999983
250087,149.58299146226426,1.2192951821731648,3.1064,3.0,LAE,24.201080258414798,24.399999999999984
250321,150.3290861469267,1.2213256834248192,3.1117,3.0,LAE,24.93361584394216,24.999999999999982
251109,149.52111792754218,1.2265300329220183,3.1524687,3.0,LAE,24.567939304940708,24.599999999999984
253408,149.24307937259218,1.246003460122819,3.132,3.0,LAE,24.59006466250497,24.599999999999984
253725,149.9441972949643,1.244844597074264,3.1434,3.0,LAE,25.105252291423824,25.19999999999998
254400,149.21688098894325,1.2425128917726653,3.1105,3.0,LAE,23.84619756657336,23.999999999999986
255364,149.73481482217915,1.2336636669035925,3.13145,3.0,LAE,23.632817187223505,23.799999999999986
256122,149.32367019815746,1.581086095335438,3.110648,3.0,LAE,23.95991945531758,23.999999999999986
256149,150.3783777098299,1.5816947304783575,3.1018908,3.0,LAE,25.094844012036067,25.19999999999998
256196,150.03599568567103,1.2320669757351348,3.1155,3.0,LAE,24.417900524384784,24.599999999999984
256315,149.19735628106673,1.2307505937665075,3.1363313,3.0,LAE,24.409623814363,24.599999999999984
256442,150.28660373992105,1.5816174996417782,3.1426,3.0,CONTAM,24.265270407043584,24.399999999999984
257318,150.05071386884129,1.5739959433171424,3.1030645,3.0,LAE,24.650557178855905,24.799999999999983
257532,149.4012906595491,1.5739113323567375,3.1084893,3.7027028,LAE,24.04817613563827,24.199999999999985
257922,149.75045353769733,1.5698844698174061,0.0,0.0,UNDET,25.433877218849027,25.59999999999998
258034,149.24412612360567,1.5696188698527451,3.1136,3.0,LAE,22.84905438699907,22.99999999999999
258766,150.22858062682133,1.568640078395931,3.1031587,2.7058823,CONTAM,24.25029693975544,24.399999999999984
258827,150.11188264110964,1.5632514698832962,3.116848,3.0,CONTAM,23.987682401532624,23.999999999999986
260418,150.11207791717734,1.5556209318370746,3.11237,3.8850574,LAE,24.487616427577148,24.599999999999984
260778,150.2381102056071,1.5586214557822524,3.1079366,2.512195,LAE,25.20227402082155,25.39999999999998
260874,149.24513138232305,1.5488819810238832,3.1137307,3.0,LAE,24.352452391543558,24.399999999999984
261210,149.49184668807837,1.5484910736438255,3.1116674,3.0,LAE,24.2943436518599,24.399999999999984
261433,149.4606079234893,1.5471989186739408,3.112619,2.9050634,LAE,24.623945780276756,24.799999999999983
261587,149.49034156231187,1.5477648307132423,3.1119058,3.0,LAE,24.125285708749576,24.199999999999985
261607,149.2920266691647,1.5451371243682275,3.1279588,3.0,LAE,24.897937246069446,24.999999999999982
261710,149.9419542728477,1.543204918218932,3.058255,3.6774194,CONTAM,22.165536260975628,22.199999999999992
261785,149.63312216402184,1.5439878015732345,3.14405,3.5,LAE,24.216541910744386,24.399999999999984
261962,150.21593616661556,1.542303797861686,3.1321354,3.0,LAE,24.58884785991063,24.599999999999984
262393,149.25420137020362,1.5423783873753207,3.1124892,3.0,LAE,24.247427417399717,24.399999999999984
262698,149.11218647654408,1.5418776254778988,3.1285,3.0,LAE,23.886770346776203,23.999999999999986
262872,149.0195009370985,1.5363609998460412,3.0962894,3.361949,LAE,24.013921775016883,24.199999999999985
263270,149.91230164481038,1.5346293198844425,3.129225,3.0,LAE,24.405081060592448,24.599999999999984
263394,149.64582471339324,1.5342595560378316,3.1462,3.0,LAE,24.01310066105619,24.199999999999985
263903,150.26303210984034,1.5300309800032885,0.0,0.0,UNDET,25.015660068887478,25.19999999999998
264331,149.62321544592595,1.5294889970118106,3.1148179,2.2065852,UNDET,24.55907757618905,24.599999999999984
264499,150.18923694194535,1.526976570818875,3.12908,2.65,CONTAM,24.27924105748963,24.399999999999984
264833,150.1196240780628,1.52552144124449,3.0935144,3.0,LAE,24.533571264704765,24.599999999999984
265160,149.4880505724856,1.5220858441498695,3.10685,3.5,LAE,24.3892224932182,24.399999999999984
265524,149.70524790066005,1.5233397828750612,3.1133308,3.0,LAE,24.3907429365162,24.399999999999984
266063,149.56929235539607,1.5186556323636407,3.1059732,3.0,LAE,24.201191012069913,24.399999999999984
267355,149.1274906223002,1.5114447933916535,3.116325,3.0,LAE,24.77389459325991,24.799999999999983
267829,148.99303728451824,1.5038899517631585,3.1308327,3.336842,LAE,24.392234860844635,24.399999999999984
268574,150.1265593773695,1.5038333978308172,3.1379,3.0,CONTAM,24.16887216358286,24.199999999999985
269343,149.79397414777915,1.494686380558007,3.11305,2.5,CONTAM,25.253054977219854,25.39999999999998
269673,149.48314289664435,1.4989194480839079,3.1438,3.0,LAE,24.317382558303855,24.399999999999984
270386,150.29211156270028,1.490760840298634,3.1444,3.0,LAE,24.86076914277493,24.999999999999982
270743,150.37359587056002,1.4884888606384539,3.1124697,2.5652175,LAE,24.468508122417244,24.599999999999984
270895,149.11678517988307,1.486731471754654,3.123107,3.0,LAE,23.93856949219562,23.999999999999986
271013,150.40705643631838,1.4851662144798141,3.1169,3.0,LAE,24.691184655811313,24.799999999999983
271790,149.75330274112414,1.482390147507472,3.1118,3.0,LAE,24.7235454067247,24.799999999999983
272577,149.62816492261695,1.4758887495249502,3.144308,3.0,LAE,24.731872310528072,24.799999999999983
272780,149.0123642662952,1.4748889141999968,3.1001,3.0,LAE,23.684184348625617,23.799999999999986
272878,149.10384665429712,1.4752399805406904,3.12375,3.5,LAE,23.1720107559207,23.19999999999999
274109,149.69394434919022,1.464739096176734,3.1273,2.5,CONTAM,24.29370296355243,24.399999999999984
274678,149.15591547754315,1.4659197087856204,3.1011477,3.0,LAE,23.420346878752984,23.599999999999987
275010,150.33016919293112,1.458826365143122,3.139297,3.0,CONTAM,23.847032749741707,23.999999999999986
275052,149.93105154579726,1.460804142753593,3.1179523,3.0,LAE,23.378308616247338,23.399999999999988
275626,149.3341864508065,1.4566578892145425,3.1201,2.5,CONTAM,24.86199173291657,24.999999999999982
276079,149.1050150411363,1.4557450324392096,3.1216323,3.0,LAE,24.57506030270381,24.599999999999984
276396,150.05740542770545,1.4522986196563852,3.1209,3.0,LAE,24.741293706528268,24.799999999999983
277202,149.1451557119617,1.4470453845934657,3.10185,3.0,LAE,24.258527561264707,24.399999999999984
277258,150.30803376476524,1.4432702605101786,3.1377,3.0,LAE,24.504549970213,24.599999999999984
278333,150.39701949612416,1.4375120656682976,3.1440287,3.0,LAE,24.174146313243885,24.199999999999985
278433,149.49413963693192,1.4402574630418334,3.1318202,3.0,LAE,24.57721200123347,24.599999999999984
279028,150.34945864760743,1.4329526049213765,3.14315,3.0,LAE,24.666504933624484,24.799999999999983
279329,149.83663961553017,1.4307609026351742,3.13725,3.0,LAE,24.534934429263934,24.599999999999984
279419,149.92653120515698,1.4470583475546555,3.13945,3.5,LAE,24.121051447917623,24.199999999999985
279462,149.92150243831256,1.431383806958805,3.1254475,3.0,LAE,24.45502041236429,24.599999999999984
279610,149.23002273499935,1.428013793184811,3.1383,3.0,LAE,23.57549404547867,23.599999999999987
279660,149.98396084793313,1.428510973636787,3.1343715,3.7142856,AGN,22.742700397496513,22.79999999999999
280149,149.1936935884546,1.4239054702705927,3.1258,3.0,LAE,25.05391399888799,25.19999999999998
280660,149.5891839015054,1.4209946731925636,3.1151,3.0,LAE,24.029614206817858,24.199999999999985
282385,149.0546970146576,1.411506154396186,3.1149,4.0,LAE,24.06642908605145,24.199999999999985
283515,149.47067209510766,1.4024800024383108,3.1318834,3.0,LAE,24.522030769210414,24.599999999999984
284014,150.24947368532978,1.4002000006639317,3.1484334,2.6666667,CONTAM,24.354940960572353,24.399999999999984
284324,150.31192995650048,1.3975974707634358,3.1111333,3.0,CONTAM,24.165748773503203,24.199999999999985
284371,149.71836508307297,1.3990953929283336,3.11775,3.5,LAE,24.20274633793004,24.399999999999984
284458,149.94691499780916,1.3959640106220181,3.1339476,3.0,LAE,24.01185758806529,24.199999999999985
284513,150.0284170786138,1.399831149821565,3.0998588,3.0,CONTAM,24.24141200755517,24.399999999999984
284576,149.9040194514073,1.3966823162627333,3.1057477,3.0,LAE,25.053007013228047,25.19999999999998
284596,149.05003378419704,1.395843512282566,3.112,3.0,LAE,24.148453043384666,24.199999999999985
285533,149.7477099669602,1.388975017833656,3.11705,3.0,LAE,24.12668838257527,24.199999999999985
286323,149.99457855907193,1.385750503653315,3.1017523,3.0,LAE,23.49263799967419,23.599999999999987
287186,150.23077539653804,1.3781574347886927,3.1472354,3.0,LAE,24.753163462250356,24.799999999999983
287248,149.11355920046367,1.379278506492401,3.1063,3.3548386,LAE,24.41282074636523,24.599999999999984
287463,149.2982987898986,1.3757829782094049,3.1125,3.0,LAE,24.115373840040487,24.199999999999985
287576,149.73845443826195,1.3753428648674955,3.1343646,3.0,LAE,24.00236693030608,24.199999999999985
287812,150.03881789325803,1.3759782666311045,3.1399,3.0,LAE,24.47240274481426,24.599999999999984
288217,150.35532008531095,1.370659494596109,3.1208,3.0,CONTAM,24.263457847243536,24.399999999999984
288444,149.90562912954746,1.3697035618245863,3.133912,3.0,LAE,24.28131930341771,24.399999999999984
288471,150.35935403731105,1.373430006204986,3.1205,3.0,LAE,23.17766883289998,23.19999999999999
288794,149.1396432557577,1.3718040825906928,3.1268,3.0,LAE,24.544288191187835,24.599999999999984
289290,149.24654429644565,1.3649937563888235,3.0927,3.0,LAE,24.811687501857964,24.999999999999982
289622,149.57162515966507,1.3632815503946303,3.1327,3.0,LAE,24.06970373106769,24.199999999999985
290556,149.699303580754,1.355552170400734,3.12915,3.0,LAE,24.189659620386628,24.199999999999985
290586,149.98423109124892,1.3551789390961113,3.137,3.0,LAE,25.217906078662534,25.39999999999998
290802,150.03936435306034,1.3549901512083808,0.0,0.0,UNDET,25.035341501585037,25.19999999999998
290853,149.856767806058,1.354630834865032,3.1208477,3.4761906,LAE,22.98376456079687,22.99999999999999
290943,149.61134514442745,1.3542591295526984,3.1220107,2.6937356,LAE,24.623242571588886,24.799999999999983
291337,150.1323786215507,1.356473010561259,3.138182,3.0,LAE,24.913787190766676,24.999999999999982
291982,149.93458257403813,1.347493597209329,3.1009,3.0,LAE,24.876398587738855,24.999999999999982
292060,149.82594822843413,1.3588228910379299,3.1047,3.0,LAE,24.32397304195896,24.399999999999984
292599,149.91931722369625,1.3410723282025656,3.1243,3.0,LAE,23.4785851944163,23.599999999999987
292612,149.11672584293532,1.3445180696534393,3.104,3.0,LAE,23.909344530901873,23.999999999999986
293189,149.8251303802519,1.3286167995726483,3.10641,3.0,LAE,23.558939037179833,23.599999999999987
293319,149.74615550281143,1.3361139757090579,3.1117,2.6666667,LAE,25.150334863062323,25.19999999999998
293426,150.00682338942454,1.3382547508304032,3.1053646,3.0,LAE,24.71262575399726,24.799999999999983
293429,149.13077219488747,1.3380982411024571,3.1259,3.0,LAE,24.526221930511248,24.599999999999984
293681,149.9013919860705,1.3369676706185727,3.1055305,3.0,LAE,24.32847082395725,24.399999999999984
294326,149.2544364564435,1.3341670481449335,3.115241,3.6736841,LAE,22.965509826105908,22.99999999999999
294948,149.42964788323707,1.32695053124163,3.115,3.0,LAE,23.63970079133992,23.799999999999986
295552,149.1104876345327,1.3235082618670824,3.1040678,3.323077,LAE,23.9286594599556,23.999999999999986
296803,149.35788694253668,1.3158302374875086,3.1094,2.0,UNDET,25.04269174954519,25.19999999999998
296907,149.8804285259932,1.3134168630129621,3.1435308,3.3846154,LAE,23.516693275197575,23.599999999999987
297183,149.9214997718145,1.3153776836562325,0.0,0.0,UNDET,25.339285367819517,25.39999999999998
297263,150.21554186003502,1.3133844530404624,3.1288166,3.0,CONTAM,23.62229272530998,23.799999999999986
297964,150.42155261900012,1.3083380975495924,3.1431909,2.4545455,UNDET,24.860828224551415,24.999999999999982
298311,149.97006010993456,1.3042713878058227,0.0,0.0,UNDET,24.86786321228181,24.999999999999982
299098,150.30208317971625,1.302864683982494,3.108376,3.0,CONTAM,23.852234001935845,23.999999999999986
299262,150.16569060437402,1.2988112582758593,3.1413,3.0,LAE,24.28670340850642,24.399999999999984
299948,149.12631402956183,1.2950484321912474,3.1485,3.0,LAE,24.754557241829172,24.799999999999983
300371,149.6799523710208,1.2935819220940925,3.1328967,2.777328,LAE,24.450817612542217,24.599999999999984
301400,149.6034125497235,1.2856872473350804,3.1284723,3.0,LAE,23.507823187165823,23.599999999999987
302459,150.42971190919118,1.2784409795222347,3.14525,3.0,CONTAM,24.71044266887736,24.799999999999983
303298,149.65461770815327,1.2765028393762465,3.1446323,3.0,LAE,23.973732242016375,23.999999999999986
303515,150.2523951817583,1.2713031168556383,3.1443129,3.0,CONTAM,23.399868130096756,23.399999999999988
304279,149.67710460138775,1.2662217318054585,3.1229308,3.0,LAE,24.096648882950575,24.199999999999985
365937,150.54390085215783,0.6729461693509908,3.1119478,3.2871125,LAE,23.673994103340995,23.799999999999986
369149,150.70873543260362,0.7050885093476862,3.100604,3.0,LAE,24.40510901642016,24.599999999999984
371420,150.80562533488552,0.7244158149017221,3.134508,3.3066666,LAE,23.784648891915197,23.799999999999986
371883,150.69626430476606,0.7309128024799285,3.150901,3.3647058,LAE,24.372759872133486,24.399999999999984
374517,150.56047534499564,0.755249464557309,2.2212,3.6666667,CONTAM,23.244741093504036,23.399999999999988
375717,150.78968074546682,0.7663398790452856,3.12965,2.5,CONTAM,24.21891277586233,24.399999999999984
377025,150.56905448368872,0.7769906219401673,3.1418,3.0,CONTAM,23.372692949619793,23.399999999999988
379268,150.7495412091284,0.7974761148141233,0.0,0.5,UNDET,25.142263361479337,25.19999999999998
381004,150.8785591818229,0.8127280041038781,3.1074932,3.0,LAE,24.16891597552461,24.199999999999985
387289,150.6500220460311,0.8659375957395059,3.1454694,3.0,LAE,23.967690701083427,23.999999999999986
389767,150.47840536464057,0.8866358303008047,3.1345484,3.329897,LAE,23.37973656524608,23.399999999999988
391497,150.76354828452222,0.9021567483873264,3.105571,3.4892287,LAE,24.421625005723158,24.599999999999984
393954,150.51202207585558,0.9218955353006869,3.1451666,3.0,CONTAM,24.03235319074372,24.199999999999985
397691,150.94451519902358,0.9505415878174448,3.13165,3.0,LAE,23.584023319492598,23.599999999999987
400312,150.48733514130444,0.9711398219089927,3.1246,3.0,LAE,25.078708679546754,25.19999999999998
400545,150.79499930430165,0.9721409215345824,2.2347,4.0,CONTAM,22.09990028760102,22.199999999999992
401016,151.15964514484594,0.9768315889077186,3.136891,3.0,LAE,24.496138641369736,24.599999999999984
