Galaxy_name RA DEC Dec Lya_flux Lya_flux_e NB_flux NB_flux_e dist Density Protocluster
22662 34.96083833027406 -5.797316717025026 -5.797316717025026 14.616251377176859 1.310575226593949 26.96130007238918 0.5268983052337078 77.14978611070917 0.0 0.0
30608 34.7041256476901 -5.712710339536058 -5.712710339536058 45.833680661606685 0.9596346570871271 84.60219779643442 0.5844988315218155 83.35809068687045 0.0 0.0
30802 34.38321949792238 -5.708783523932389 -5.708783523932389 8.573108893453206 0.937092297808452 17.698317839345876 0.5730637774483944 97.94798342094327 0.0 0.0
31495 34.82938361559969 -5.701905149061719 -5.701905149061719 4.308830198337475 0.9346456430879383 6.878568279545217 0.5450572622644382 77.65670832392196 1.151461438653163 0.0
31679 34.258334653369296 -5.69914119062737 -5.69914119062737 4.526094036811092 1.0829368958441055 8.799238636095087 0.6479234080620166 103.76145512389502 0.0 0.0
32329 34.615391990108925 -5.69321308973649 -5.69321308973649 4.713566655239808 1.1060070690149222 9.625681356074267 0.5903687074868967 86.48882997006683 0.0 0.0
32997 34.364507352409746 -5.68598073672306 -5.68598073672306 4.210673298006803 0.9639551787182186 6.558242039157878 0.5808753554417294 98.06642194260397 1.5480275547760092 0.0
33121 34.28691752932169 -5.684347968019233 -5.684347968019233 7.439027822752607 1.244856569711114 10.6985000539024 0.6322662980418684 101.84774007840028 0.9271983167382141 0.0
33210 34.522569095526705 -5.683369647547759 -5.683369647547759 2.6128192730594186 0.7700141874483017 5.015143367606842 0.5859369786235378 90.38881321062175 1.2030538725061781 0.0
33268 35.00859679886392 -5.68485512006357 -5.68485512006357 20.18850433695203 1.4000881013637843 24.670971110406015 0.5122274330574197 70.01877120767155 0.41247377313730704 0.0
34653 34.47527105564442 -5.669842198022394 -5.669842198022394 5.3584585616962 0.6861749355369376 9.87115472575226 0.5413095198297454 92.13586920881158 3.258225622950852 0.0
34763 34.84243721307973 -5.669055034341466 -5.669055034341466 3.2783254110356643 0.8394922462257158 6.4140248249710385 0.49855991093981633 75.68342107757118 2.191707413195994 0.0
35244 34.54536062819901 -5.663929221741784 -5.663929221741784 4.272332638210377 0.7457411598302989 7.486227019529192 0.5322225217256237 88.59808909468873 1.2030538725061781 0.0
35428 34.90687897958442 -5.662951122812042 -5.662951122812042 8.056261419913307 0.7583866610772123 10.49807468632022 0.5074447170880384 72.82422659956906 0.8614945726496939 0.0
35458 34.57883597674864 -5.661130674610374 -5.661130674610374 4.01720715530679 0.7432156356967312 5.021683993464217 0.5483799161662345 86.93025915414947 1.486042766341471 0.0
35466 34.45711044391007 -5.662234434076457 -5.662234434076457 10.005621969051603 0.739525606886648 17.386822737904808 0.5303215722631486 92.73727829138116 1.3287847467744185 0.0
36150 34.90167098564673 -5.654472102779491 -5.654472102779491 2.834826761693704 0.6576354016020544 5.266285528630718 0.5132196582450672 72.6490725810854 0.8614945726496938 0.0
36470 34.87310957519572 -5.652366249411689 -5.652366249411689 8.228934354580254 0.7998460384661246 10.95662538918359 0.48640092906046345 73.70188236528007 2.9956329505465313 0.0
36868 34.31744585181688 -5.646368277616961 -5.646368277616961 2.8148433258128716 0.7245643486918352 4.867147431309714 0.62573402871378 99.07677201688342 3.7152509813778054 0.0
36974 34.398151747045354 -5.645604695906218 -5.645604695906218 2.835288495345781 0.7151808748215666 5.62215907974406 0.5854373508794904 95.03691265105736 1.617931191238044 0.0
37231 34.80429643271834 -5.643672617367966 -5.643672617367966 2.744047041469582 0.5606757378496889 4.727004057339846 0.5239869625360928 76.18352604118688 2.3193525799060697 0.0
37274 34.55711216817963 -5.643201988904568 -5.643201988904568 3.995629798377698 0.6739134817885016 7.388597262971974 0.5746480028625208 87.27945443457205 1.486042766341471 0.0
37300 34.491006364434746 -5.6439432689104745 -5.6439432689104745 46.270362108436316 0.7016166455506659 53.07352140248041 0.5887236686863019 90.45598848221888 1.1700558839318904 0.0
37878 34.10144092974275 -5.63550376313292 -5.63550376313292 3.8338652890510443 1.112779932259324 7.629485486149561 0.7744607686051896 109.82344694775946 0.0 0.0
38045 34.992025658170355 -5.636461063641997 -5.636461063641997 3.238077456016195 0.7787995509264702 5.129503951627406 0.5051714192220286 68.33329658571502 0.41247377313730704 0.0
38082 34.85633663765848 -5.634497421718648 -5.634497421718648 3.238784091343188 0.728031132228063 5.4135277034110425 0.5576455431313507 73.60935662879267 2.7254762064800797 0.0
38135 34.95296081864779 -5.633849203297436 -5.633849203297436 2.338955979302938 0.7045883287535482 4.7704657352322055 0.5234346590427246 69.70319137192338 1.40758697061093 0.0
38196 34.531328278829804 -5.6324801363442365 -5.6324801363442365 2.1375074841135633 0.6381430575510102 4.208128741277204 0.5678217098884432 88.11294498348441 1.486042766341471 0.0
38331 34.86982272068507 -5.631553255774845 -5.631553255774845 2.1785062906719945 0.6327113367025464 3.603201517661092 0.5205780393797255 72.92510210950464 2.7254762064800797 0.0
38391 34.31925327614955 -5.630051364309993 -5.630051364309993 3.7742813038402687 0.7507596503947883 5.804161068592246 0.6390203694862613 98.45852506255855 3.7152509813778063 0.0
38466 34.922188468677355 -5.631016253079458 -5.631016253079458 4.096417910972784 0.7734855058242823 6.802302781982292 0.5215928233336428 70.78333339149489 1.40758697061093 0.0
38498 34.416002181025405 -5.628867147387897 -5.628867147387897 2.246993082690379 0.640436686729536 4.391386784719926 0.5624252461148261 93.59048693216093 1.617931191238044 0.0
38499 34.51062595504772 -5.628986700720037 -5.628986700720037 2.3533185225881876 0.6336064564650916 4.670976425578697 0.5815550799116996 88.98058635135531 1.1700558839318904 0.0
38525 34.40907258578214 -5.628517048862272 -5.628517048862272 3.6860354532589845 0.6708291277704512 5.297673116165424 0.5974922302329917 93.92109056614721 1.617931191238044 0.0
38627 34.86204569342059 -5.628466299092997 -5.628466299092997 7.140017813849182 0.676581094630081 9.97850200565645 0.5369819965003034 73.11223955312182 2.7254762064800797 0.0
38669 34.29209671974604 -5.6271978592846414 -5.6271978592846414 3.4785812015905755 0.7584433871023214 5.955967530739782 0.6617676533914091 99.74163707465111 4.070804059258303 0.0
39157 34.3872585907449 -5.621718353610661 -5.621718353610661 4.961883305036363 0.6631188889003428 5.775587790157775 0.5821950818965429 94.77737565159092 1.527845910084551 0.0
39166 34.685545351872655 -5.622279729798025 -5.622279729798025 3.007292650149681 0.5683618212843989 6.198962526370041 0.5263856340934098 80.53831229998721 0.8071046372518951 0.0
39263 34.28229680460303 -5.62082995987539 -5.62082995987539 4.275480178401403 0.7399224446553532 8.277471883643424 0.6279879481875318 100.03982286983303 2.027257392714466 0.0
39318 34.63125692388879 -5.621059919795994 -5.621059919795994 3.6889687366744788 0.6599790624023452 5.219212645494034 0.5549180054500045 82.98464411386976 0.9252816892699484 0.0
39408 34.5676004956822 -5.619493675269246 -5.619493675269246 2.848826330309349 0.5726191947925213 3.9099041688706184 0.5427896298420121 85.91556809645107 1.9369819603386187 0.0
39558 34.27114686780829 -5.617366798975316 -5.617366798975316 3.0949414402332844 0.6467089261503635 4.818739692408647 0.5851725300199739 100.50103381277782 2.027257392714466 0.0
39911 34.44212672181439 -5.613921958020403 -5.613921958020403 2.134565960052856 0.5643198138749328 4.16796473783084 0.5288454151853824 91.79645224621783 0.9057127668196279 0.0
40122 34.91690337461736 -5.613070971183086 -5.613070971183086 14.07833424770902 0.7310216633349316 19.39302455375893 0.507736023896309 70.19618775677277 7.270187024767761 0.0
40137 34.81456499144402 -5.6128464788087165 -5.6128464788087165 10.298378615839368 0.6207594172215155 11.73655172709811 0.5181411775822508 74.45207011774434 2.3193525799060697 0.0
40143 34.119993428129504 -5.61601146233178 -5.61601146233178 95.5435380763492 1.074628714550174 177.77381679758935 0.7513687682099861 108.28986122021138 1.2825381860400151 0.0
40404 34.79207414632325 -5.61007127497764 -5.61007127497764 6.247735557622179 0.6574618079327756 9.469130986245899 0.5304353317951089 75.30958276043275 1.0820104251797942 0.0
40648 34.40786542441964 -5.606136043270143 -5.606136043270143 3.2411822478601797 0.624414255258043 4.071136512780642 0.557980525359249 93.23544219065414 1.527845910084551 0.0
40713 34.80899632585995 -5.6069590422318925 -5.6069590422318925 4.712055784444084 0.6287400396184224 5.996487040771028 0.5152920903840164 74.44734219827812 4.91011066755371 0.0
40921 34.88392759938231 -5.604085651196551 -5.604085651196551 3.194936648246807 0.5962075176515911 6.215269733165417 0.4936302539654852 71.1522300589992 3.9115472544750594 0.0
40934 34.59159651799283 -5.603450430925368 -5.603450430925368 2.594371944950275 0.60535855988362 3.9992192431682567 0.5920472239086684 84.19257348990445 2.731990290106534 0.0
40953 34.23671588610895 -5.603031503882845 -5.603031503882845 3.9199406309393376 0.6459905355297436 6.749055724180038 0.6013752480092549 101.83252874579816 0.9703865452569922 0.0
40990 34.92136245243358 -5.603402722359123 -5.603402722359123 3.1710578336218918 0.6636042105798151 5.414150515925012 0.49661495128150185 69.58888673669081 1.2173678323497092 0.0
40992 34.88211960266644 -5.605063187676318 -5.605063187676318 50.63618963070833 0.6544897999699321 82.44513938155362 0.5398466636683931 71.26940467789166 3.91154725447506 0.0
41132 34.32890966867633 -5.6011715338824 -5.6011715338824 3.792342222944983 0.6573864534550875 4.7260247081603435 0.5788206020619633 97.05072781305685 3.2774394259157584 0.0
41416 34.575358157810975 -5.599443159359153 -5.599443159359153 4.453944355251689 0.6122382216742075 6.740928902879292 0.544692523581717 84.82032227143267 2.7319902901065336 0.0
41465 34.916980542375825 -5.598649018004877 -5.598649018004877 2.3621397470081904 0.5879019096196416 3.8852041224462206 0.4984077036475352 69.55752704908568 1.2173678323497095 0.0
