Galaxy_name RA DEC Dec Lya_flux Lya_flux_e NB_flux NB_flux_e dist Density Protocluster
2400 15.41006162991601 -0.9114985591763836 -0.9114985591763836 4.525274169868472 0.6406167041181714 5.15104499821353 0.605883138460791 0.0 0.0 0.0
3547 15.43707307751873 -0.8911979458640987 -0.8911979458640987 7.024381603701701 0.6758878206287765 9.27104325794243 0.5805011271410054 0.0 0.0 0.0
4336 14.836187553978696 -0.8772352465482687 -0.8772352465482687 9.442589928176938 0.7464774193501489 15.410790696735045 0.6536845461383141 0.0 0.0 0.0
4474 14.90942761909501 -0.8745297177677306 -0.8745297177677306 2.8391420270633927 0.6831625728085658 5.189420395368484 0.6533173223860209 0.0 0.0 0.0
4581 15.396726298017738 -0.8742686851580888 -0.8742686851580888 5.21214951122614 0.6799669792199869 7.79597909574768 0.5980498128896993 0.0 0.0 0.0
5269 14.857683603820108 -0.8611537688382821 -0.8611537688382821 2.2468056080117895 0.6813480628350158 4.356583192224374 0.6254525205477076 0.0 3.2224887106788684 0.0
5498 15.49032156751544 -0.8608193595567734 -0.8608193595567734 4.032569649384574 0.6109812344263214 7.36363106945922 0.5510916421095788 0.0 1.84385978758562 0.0
5713 14.854805697592177 -0.8560412011024743 -0.8560412011024743 7.097390630044694 0.6970113710704696 8.94098352795802 0.641092492601015 0.0 1.3290228287319508 0.0
6525 15.428032737104925 -0.8437204159792513 -0.8437204159792513 2.966802368656925 0.6056444256568442 5.9562129474550245 0.5615195348259044 0.0 2.081611118951302 0.0
6630 15.512412567863144 -0.8424473633203574 -0.8424473633203574 2.6798741113359985 0.5825001324482084 3.7086363240755165 0.5275615999172851 0.0 1.1747234457515336 0.0
7538 15.530423629824448 -0.8298333697733056 -0.8298333697733056 4.426116211408565 0.6022576152505228 5.8224626402891895 0.5227390198266872 0.0 1.1747234457515336 0.0
7707 15.62134179790702 -0.828000582840842 -0.828000582840842 2.858301527183032 0.6154095447063931 5.2025098877284455 0.5658627025052426 0.0 0.0 0.0
7785 15.50484881379686 -0.8274333556100606 -0.8274333556100606 21.66429831128843 0.6444595531924108 25.27967795745299 0.5291361425732866 0.0 1.1747234457515336 0.0
7786 15.431053880152302 -0.8272839762196624 -0.8272839762196624 4.778714234809922 0.630852379100665 8.680161956571283 0.5673649721275266 0.0 2.081611118951302 1.0
7963 15.55759236430814 -0.8238958601232089 -0.8238958601232089 2.2179073391317403 0.5773919936695093 4.578990867191803 0.5179993612285425 0.0 1.7040100856045766 0.0
8044 15.436694524182837 -0.8230667866266831 -0.8230667866266831 4.880811708673265 0.6245655633371678 7.087489237301415 0.5652076613428861 0.0 9.865480231614317 1.0
8289 15.449132605667238 -0.8190932370318712 -0.8190932370318712 5.921543265444178 0.655401251748411 7.952949738481898 0.5552848557980613 0.0 5.635055910186592 1.0
8731 14.974500954964762 -0.811928245778825 -0.811928245778825 3.3967553286703485 0.7097996447420528 5.260220156233973 0.6454451498983559 0.0 0.4722897644447712 0.0
8809 15.470920313922296 -0.8122999793078576 -0.8122999793078576 3.9307253178413597 0.6216887082787297 5.217573787177349 0.5488721659576148 0.0 5.68426043960064 1.0
9121 15.359122861513978 -0.8071611602384108 -0.8071611602384108 3.2146276699826686 0.7048703090426172 6.0648491157745195 0.6513015833109338 0.0 0.9154560061223971 0.0
9146 14.93636728975391 -0.8059413411367827 -0.8059413411367827 4.858611603610243 0.6794228850148771 6.383408124043969 0.6225767027565644 0.0 0.4722897644447712 0.0
9227 14.868158483103866 -0.8048904767669527 -0.8048904767669527 3.8879456177203955 0.6692866525276482 5.076989796208761 0.5970585662786708 0.0 1.4617482468833574 0.0
9548 15.604414052592109 -0.802093877939312 -0.802093877939312 2.4114867907034294 0.6586236758465173 4.68386170444948 0.5881719961173327 0.0 1.7040100856045766 0.0
9554 15.474202626616403 -0.801623630075463 -0.801623630075463 3.1412738241415545 0.666852605451523 5.402597903897228 0.5659537873868598 0.0 5.68426043960064 1.0
9981 14.989735715198648 -0.7946971953601253 -0.7946971953601253 3.3084068563041495 0.7028647051500903 6.267283784427714 0.6531274270178996 0.0 0.4722897644447712 0.0
10091 15.602872112509958 -0.794035757051095 -0.794035757051095 2.7689708729155385 0.6848072218967391 5.727063265862833 0.5961950239164236 0.0 2.2025541231572827 0.0
10442 15.606544036747607 -0.7894405668868523 -0.7894405668868523 3.2040787427897808 0.6585718680819093 6.485065882229162 0.6011725538890376 0.0 2.2025541231572827 0.0
10659 14.87616211493796 -0.7866698339695638 -0.7866698339695638 11.327097758331641 0.719022842352207 21.657931125260767 0.6511480240377975 0.0 1.4617482468833571 0.0
10663 15.50269557873654 -0.7864097684237047 -0.7864097684237047 5.032650232081082 0.6376268162155493 6.1191760843798875 0.5815336671101546 0.0 2.1309261731607663 1.0
10681 15.418670778232045 -0.7863070033373227 -0.7863070033373227 5.96349291370008 0.6948129769092586 8.657652762932743 0.6338662321859316 0.0 1.6005213651835193 0.0
10701 15.48754798768526 -0.786872915269258 -0.786872915269258 7.87653925706726 0.6862055689885295 11.032908526877673 0.5897235808508118 0.0 5.059425208505367 1.0
10770 15.581510187848778 -0.7851415657977433 -0.7851415657977433 2.703854968325462 0.6329243489941552 5.077460285546377 0.5764675115734793 0.0 2.2025541231572827 0.0
10839 15.473241696944337 -0.784075450000094 -0.784075450000094 4.206916078830116 0.6584501628523618 6.031400079335812 0.5918876000356958 0.0 5.059425208505367 1.0
11447 15.50671630114345 -0.7768630065150139 -0.7768630065150139 8.422183407782944 0.670609887877714 16.064644691140547 0.6113577596038478 0.0 2.1309261731607663 0.0
11495 15.547217671298636 -0.775184394435521 -0.775184394435521 4.31738952475181 0.6414765568739201 5.779448146159703 0.574270761575891 0.0 2.1309261731607663 0.0
11603 15.690010827090608 -0.7747829734205391 -0.7747829734205391 9.027721340465371 0.7512194578641797 12.223200583695403 0.6553454610569515 0.0 0.0 0.0
11670 15.669349708494297 -0.7732997762539159 -0.7732997762539159 6.434475659947532 0.7081268184089368 7.484886627081306 0.6403428127787933 0.0 2.797013442430221 0.0
11814 15.04430858352486 -0.7700573913181521 -0.7700573913181521 3.6080712239415003 0.6753599174523549 7.436793964099545 0.6431433187982969 0.0 0.0 0.0
11866 15.56654411905853 -0.770453351115863 -0.770453351115863 3.397358312131775 0.620539463804901 5.842601360828249 0.5731757600912308 0.0 1.409821609306207 0.0
11872 15.441599763948256 -0.7701504353416392 -0.7701504353416392 4.123648092997658 0.6694000241686606 5.745860692633437 0.6167900186801075 0.0 2.0611384768790137 0.0
12127 15.469962278428758 -0.7672908572727832 -0.7672908572727832 4.324924178437972 0.6567167264691111 5.969850442721633 0.5902209939214582 0.0 2.0611384768790137 0.0
12130 14.885888245772694 -0.7659414164636769 -0.7659414164636769 6.292496682256524 0.7341465653019871 8.555629197356152 0.6470742095728429 0.0 1.8460414227770467 0.0
12365 15.389244070975174 -0.7636439755173374 -0.7636439755173374 4.882896978192335 0.7245154291598457 8.361782697375537 0.648836651815703 0.0 0.915456006122397 0.0
12411 15.663431367332288 -0.7633306749738022 -0.7633306749738022 4.087790135699151 0.6270640755142173 4.774440945226786 0.5879366226884437 0.0 3.0941454802241326 0.0
12724 15.482433093607742 -0.7600627874631061 -0.7600627874631061 6.772662211232689 0.6642872731286964 8.05335981147785 0.5903449898798938 0.0 2.785498100170785 1.0
12751 14.854479858671052 -0.758195379483317 -0.758195379483317 4.155855624731032 0.7394266603974683 7.877558135591768 0.611499241181344 0.0 0.7939570425166915 0.0
12856 15.648557787307682 -0.7580040576523084 -0.7580040576523084 2.4716716992143284 0.66014948697943 4.6525862669457165 0.5953127727143419 0.0 1.3105456796961632 0.0
12872 15.310744125962543 -0.7572900074865165 -0.7572900074865165 5.749084677684819 0.707383120388008 6.260623797974836 0.6339762705515382 0.0 0.6316363391008715 0.0
