LAE_INDEX,RA,DEC,ZWAVG,QUALITY,CLASSIFICATION,NARROWBAND_MAGNITUDE,NARROWBAND_BINS
979933,149.16100151683554,2.210716443419233,4.5602,3.0,LAE,24.51024781383504,24.599999999999984
1042433,148.89857285997846,2.4614770691635854,4.506011,3.0,LAE,24.868269711094957,24.999999999999982
1059073,148.90338188746426,2.5263695980252163,4.558275,3.0,LAE,23.587504504226423,23.599999999999987
1068869,149.45995708954578,2.5680366762478877,4.5201335,3.0,LAE,24.512197581343173,24.599999999999984
1073458,149.30867189522442,2.58613952923047,0.3602,4.0,CONTAM,25.227406318792973,25.39999999999998
1134182,149.3029287097257,2.8384766212052748,4.525062,3.0,LAE,24.458700583937627,24.599999999999984
1184065,148.95568735033228,2.8805801271556093,0.3612,4.0,CONTAM,24.55392408382081,24.599999999999984
1186570,148.94279721495033,2.8689562349294517,4.5254645,3.0,LAE,24.44805137662455,24.599999999999984
1192298,150.81636591677187,1.5873721679193864,4.53065,3.0,LAE,24.18261509878136,24.199999999999985
1200511,150.34999547472373,1.6196519132395926,4.5809,3.0,LAE,24.005790436709315,24.199999999999985
1206066,150.20877374065333,1.642369846409678,0.3425,4.0,CONTAM,24.07381275600198,24.199999999999985
1215565,150.4174135784484,1.6810213403878904,4.5164,3.0,LAE,24.78394644710766,24.799999999999983
1221511,150.63657745143374,1.7038665766819585,4.54675,3.0,LAE,23.747918023608403,23.799999999999986
1236655,149.98649976811848,1.7682962371353428,4.56895,3.0,LAE,25.130326602768314,25.19999999999998
1246337,149.64041816346824,1.8073424346228277,4.52575,3.0,LAE,25.08641660214363,25.19999999999998
1252499,150.7525434443544,1.8321852017890758,4.560109,3.0,LAE,24.36004788967193,24.399999999999984
1271151,151.01338338975972,1.9088255426339595,0.0,0.0,UNDET,25.028088059380423,25.19999999999998
1273207,149.91622529808456,1.915826325071342,4.576174,3.0,LAE,23.25225678542371,23.399999999999988
1286903,149.80558505133027,1.9710751343556308,4.5465,3.0,LAE,23.931875926355584,23.999999999999986
1287886,149.9628396756287,1.9749769797270695,4.54045,3.0,LAE,24.870703888171523,24.999999999999982
1288420,150.46824500136756,1.9770007299464487,0.3574,4.0,CONTAM,24.33215575633344,24.399999999999984
1297183,149.94184537489915,2.0116041391311867,4.5559306,3.0,LAE,23.902505945961536,23.999999999999986
1299305,150.10305513497363,2.0209250927708258,0.3461,4.0,CONTAM,24.845534102746193,24.999999999999982
1306486,150.13696307377393,2.04914646338604,4.56095,3.0,LAE,24.79660478790748,24.799999999999983
1348177,150.4052277055346,2.212168084471685,4.52915,3.0,LAE,24.299019856845533,24.399999999999984
1351425,150.8439424948001,2.223126693098391,4.56685,3.0,LAE,24.811030213171545,24.999999999999982
1370771,150.9414147412233,2.2993771255435766,4.5543,2.0,UNDET,24.617639336336314,24.799999999999983
1391985,150.86627436064563,2.3795281903674805,4.53945,3.0,LAE,24.93375799444018,24.999999999999982
1401396,150.1094499715319,2.415281796205187,4.5293,3.0,LAE,23.611462703394924,23.799999999999986
1437313,149.94163100796058,2.5598462556576975,4.5374,3.0,LAE,24.691699866610556,24.799999999999983
1452089,149.8612138063738,2.618248725799252,0.3193,2.0,UNDET,24.620892476539826,24.799999999999983
1455197,150.1911862038618,2.630305560162678,4.5522,3.0,LAE,24.3368152830517,24.399999999999984
1467956,150.5178556670065,2.6821369203426992,4.5064,3.0,LAE,24.33660454163802,24.399999999999984
1486124,149.8451207261731,2.7509323867613267,4.5298,3.0,LAE,23.599359612795045,23.599999999999987
1488836,150.7249282403774,2.7630162320251133,4.514272,3.0,LAE,25.374702072359593,25.39999999999998
1501791,150.7578504137993,2.8127057030487466,4.5258174,3.0,LAE,24.499105646058517,24.599999999999984
1503363,149.87964725131323,2.8182106328165015,3.3616,4.0,CONTAM,23.723563084718638,23.799999999999986
1504098,149.81492167855495,2.821455191786121,4.537831,3.0,LAE,24.489995172079606,24.599999999999984
1516913,150.28944142179984,2.871196266133479,4.5403,3.0,LAE,24.66960177156351,24.799999999999983
1549830,150.99957190997708,2.938700982136023,4.5779696,3.0,LAE,24.094019526382812,24.199999999999985
1551406,150.3460271126383,2.9318095852150527,4.5252666,3.0,LAE,25.00867051008167,25.19999999999998
1589924,151.2579817417996,1.6399324573083407,4.53755,3.0,LAE,25.23969600615763,25.39999999999998
1594790,151.27005595452576,1.6644153492534426,4.53465,3.0,LAE,24.49636190679485,24.599999999999984
1607717,151.5927520138369,1.7303642758611202,4.5454,3.0,LAE,24.497587280450706,24.599999999999984
1646028,151.09734097352018,1.9272990589703294,4.49915,3.0,LAE,24.149989386000133,24.199999999999985
1665339,151.46773991057657,2.0297006945716065,4.5301,3.0,LAE,24.65859009601773,24.799999999999983
1737596,151.33797238664977,2.4095506032746927,4.5380697,3.0,LAE,23.59163222683662,23.599999999999987
1814576,151.34819703626965,2.9803182980990313,4.5739,3.0,LAE,25.43925260470539,25.59999999999998
1831642,151.10999852669156,2.8867087886086917,4.51485,3.0,LAE,24.698572947636123,24.799999999999983
1872495,149.08168617809525,3.1225464669272034,4.572171,3.0,LAE,24.982657316081895,24.999999999999982
1881207,149.4396771076892,3.1592632357290644,4.5388627,3.0,LAE,24.46809771429841,24.599999999999984
1895601,148.88871654205963,3.220666871695298,4.561965,3.2173913,LAE,24.533786791092243,24.599999999999984
1896625,148.86627726904015,3.225227039452759,4.516975,3.0,LAE,24.276851526264473,24.399999999999984
1944379,148.9864645335631,3.4383253262488784,4.556765,3.0,LAE,24.7278197943724,24.799999999999983
1982246,149.43542640547773,3.6260833105822705,4.56675,3.0,LAE,24.631162912472494,24.799999999999983
1988468,149.2626013217084,3.6564466221761047,0.0,0.0,UNDET,25.121371523271826,25.19999999999998
2108567,150.90678708070612,3.1372205513045364,4.4778,4.0,AGN,22.431610925874775,22.59999999999999
2137181,150.16158464939272,3.2573868249517526,4.5517,3.0,LAE,23.5952628164859,23.599999999999987
2141547,150.84589923763997,3.275419001005636,4.576967,3.0,LAE,25.153247236769506,25.19999999999998
2162960,151.01664799079688,3.3651352231494362,0.0,0.0,UNDET,25.462722083116944,25.59999999999998
2173735,151.05517956939448,3.4141591539551728,4.55285,3.0,LAE,23.89871427274975,23.999999999999986
