Galaxy_name RA DEC Dec Lya_flux Lya_flux_e NB_flux NB_flux_e dist Density Protocluster
6165 24.83717701105103 -0.859067710425568 -0.859067710425568 3.80933633387717 0.48282076223690795 4.346033008237137 0.47028465841866207 0.0 0.0 0.0
6483 24.184614392703807 -0.8549041928746516 -0.8549041928746516 2.2724968203391147 0.49831885448514385 3.6078825789186135 0.4833079899188147 0.0 0.0 0.0
7184 24.131371417471662 -0.8463633187919857 -0.8463633187919857 3.980112067721155 0.4757075127038167 5.031383855457351 0.4607589217887615 0.0 0.0 0.0
7346 24.902385865963424 -0.8432347673282069 -0.8432347673282069 4.442298732982671 0.5087778387143523 5.8910105361726 0.4941056118780219 0.0 0.0 0.0
8826 24.19630421087596 -0.8252943172042398 -0.8252943172042398 2.5808892999489257 0.493090757772125 3.3426622064747717 0.4756449077453448 0.0 0.0 0.0
9798 24.699917921797297 -0.812982872397857 -0.812982872397857 2.161351316336477 0.4885763082922033 3.761542961390154 0.4750643695427329 0.0 0.0 0.0
10209 24.190157754663705 -0.8087192878831048 -0.8087192878831048 4.765487284285394 0.5031706804445361 7.522022495991221 0.48672692362148456 0.0 0.0 0.0
11106 24.144157545717952 -0.7980476133162417 -0.7980476133162417 8.483242864890892 0.49084855678878775 9.58621511480993 0.47715128475942203 0.0 1.4169634610760578 0.0
11306 24.705335280308987 -0.7945850632247503 -0.7945850632247503 2.1077690823261097 0.4685339051558219 3.8029626428723393 0.45323052683573833 0.0 0.8681089340913725 0.0
12669 24.902770098611352 -0.777881610407712 -0.777881610407712 2.6501114036837614 0.5020454656667813 3.216796602990945 0.4866791670287568 0.0 0.34820550188922716 0.0
13101 24.66738762062502 -0.7730249868200685 -0.7730249868200685 2.587546675796713 0.5208682616072478 4.802110955150811 0.5044915289109518 0.0 0.0 0.0
13793 24.078987574416537 -0.7660509150215055 -0.7660509150215055 3.1984815905384734 0.501656526097757 4.012140847133933 0.4817576963619842 0.0 0.3517714142052718 0.0
15067 24.75014211931952 -0.7506274044370629 -0.7506274044370629 2.369639218364187 0.5151513518910174 3.119070185854651 0.5011869310847393 0.0 0.8681089340913725 0.0
16493 24.82377317816031 -0.7357056259527304 -0.7357056259527304 4.359864923497617 0.49742865188037616 6.234898061887951 0.4845148154086261 0.0 0.570108519225236 0.0
16575 24.146696457854524 -0.7350676119439327 -0.7350676119439327 2.949015184267981 0.5160248474431497 3.861672126342594 0.49975620397603404 0.0 1.3725507469290272 0.0
16877 24.083181570627698 -0.7326675148649228 -0.7326675148649228 4.879806769162595 0.5085547153804664 6.462664133951519 0.49449109948468944 0.0 2.1405419412613194 0.0
17621 24.66007675453769 -0.7236969024085005 -0.7236969024085005 2.3441618220528997 0.5190509832467094 4.336430581112783 0.5052737940553869 0.0 1.2977168680660474 0.0
17714 24.03555724692677 -0.723226759415736 -0.723226759415736 2.613206865853787 0.5066564878722558 4.375824429036505 0.4936033757016276 0.0 0.9523259599766308 0.0
17868 24.131289821967275 -0.7217048146195788 -0.7217048146195788 5.500163159033511 0.5026302757653704 6.385338511807776 0.49018465380027526 0.0 8.705142378996634 0.0
18054 24.129186677107867 -0.7197491062927643 -0.7197491062927643 4.527845745572908 0.5028022415085304 5.564085993803609 0.490903175956885 0.0 3.8476854207501456 0.0
18605 24.614879131789703 -0.7137460798930528 -0.7137460798930528 2.134852393061963 0.507927107761215 3.2050147403091502 0.4889888327702227 0.0 0.5070378470723448 0.0
19222 24.01386738359527 -0.7085449897568407 -0.7085449897568407 3.394830068121648 0.49317457884089194 5.54206537916956 0.4796982140202924 0.0 2.3798881220403674 0.0
19368 24.323543818290247 -0.7077379581005233 -0.7077379581005233 5.185158242290243 0.5045525615840876 7.179524386918904 0.4903454662528023 0.0 0.0 0.0
19623 24.15108844946824 -0.7044623551455876 -0.7044623551455876 2.3852831399399474 0.5031207937692438 3.9255812400708168 0.48898273657577884 0.0 1.1024286354096091 0.0
20361 23.979716220446576 -0.6992586796787934 -0.6992586796787934 7.233962390339643 0.49449117910433027 11.714609317350117 0.4800009057293094 0.0 0.0 0.0
21112 24.822120249239667 -0.690920946843381 -0.690920946843381 4.149792401985858 0.49176568106592455 4.91785807299573 0.4784751995428189 0.0 1.1403703410297585 0.0
21602 24.659390059923545 -0.6862544849462051 -0.6862544849462051 1.8009796624274548 0.4963389196219925 3.2494088489897686 0.4832084985520906 0.0 0.9469594283076641 0.0
21668 24.466214784863105 -0.685814424778776 -0.685814424778776 2.464458340110953 0.49732122868615386 3.8494103034577583 0.4831371307168341 0.0 0.0 0.0
22003 24.053501697216525 -0.6833707089644413 -0.6833707089644413 2.5537596691858018 0.4808933968544632 3.8626841682902966 0.4671469416131618 0.0 2.08267914993953 0.0
22205 24.002308125590865 -0.6818244215345081 -0.6818244215345081 7.33743424052044 0.4633854385383805 8.655704702980012 0.45120260289035935 0.0 2.534486409970448 0.0
22253 24.557771350876266 -0.6806041455325897 -0.6806041455325897 2.354207098105962 0.48320301799413956 3.6355751407487347 0.46994299526721856 0.0 0.8017634300358628 0.0
22370 24.21701121816593 -0.6796631607596335 -0.6796631607596335 1.6541112877716313 0.47921086415495767 3.0931337332094877 0.45958955750589503 0.0 0.9507783866705121 0.0
22586 24.73252377430872 -0.6774994858661187 -0.6774994858661187 3.8002732818298024 0.48421047323003136 4.888130008416565 0.4691530868578463 0.0 0.813981586172712 0.0
22840 24.549548758530488 -0.6755881108398732 -0.6755881108398732 2.9971163685306466 0.48514538028969023 4.080101259628963 0.47230916591670175 0.0 2.3984576833772624 0.0
23130 24.50696664334893 -0.672756123724724 -0.672756123724724 2.2590853951552137 0.4706433943193991 2.8283119155927294 0.4574127832780533 0.0 2.257772690692253 0.0
23293 23.942356796588346 -0.6716819094791072 -0.6716819094791072 3.0771539684141396 0.4858394034750989 5.078187986868935 0.4713237464737383 0.0 0.3765581670014113 0.0
23339 24.71374144231821 -0.6713416353532483 -0.6713416353532483 4.375707477874214 0.47578262315143144 5.73106186467096 0.4614395407182854 0.0 1.702345736451125 0.0
23751 24.94075847500473 -0.6676389566099489 -0.6676389566099489 3.6654089218116095 0.4609556609096368 5.146886204649223 0.4451586312844132 0.0 0.621023204059766 0.0
23759 24.50680005936239 -0.6684922182687659 -0.6684922182687659 5.352015596507303 0.47435307100405966 7.959862783977089 0.46073536579875035 0.0 2.257772690692253 0.0
23818 24.486478668185725 -0.6670687142154114 -0.6670687142154114 3.1311959954586177 0.48911706213650447 3.276653497077066 0.4751295030522516 0.0 2.257772690692253 0.0
24173 24.96567677607884 -0.6642296820010867 -0.6642296820010867 2.719322825265191 0.45655035771193075 3.164928946689792 0.4437963252100248 0.0 0.862839178400894 0.0
24262 24.275319261660183 -0.6638133322425606 -0.6638133322425606 2.016098156945685 0.4715943541943784 3.615008311940743 0.45772517180391226 0.0 1.410598809904037 0.0
24572 24.511041639976145 -0.6613624907838549 -0.6613624907838549 6.3423795872722835 0.4930225785546709 6.847569747433503 0.4806242462155694 0.0 3.2501721799058636 0.0
24585 24.66222759170697 -0.6610891625712861 -0.6610891625712861 2.400967027503452 0.5093529754328494 4.251616953606393 0.4940309565179671 0.0 0.9469594283076639 0.0
24877 24.098235158132457 -0.6587406725946596 -0.6587406725946596 2.151912897101919 0.4508861388464954 2.8386961658413785 0.43829469389951065 0.0 1.6858424054988068 0.0
25151 24.82764570250848 -0.6560824145328498 -0.6560824145328498 2.3980652573656864 0.49349271251780136 4.333816216154159 0.4766805517268229 0.0 0.6675491930658208 0.0
25198 24.24485057614671 -0.6562708394314498 -0.6562708394314498 5.311074733342795 0.4821313461295425 6.015227957055883 0.46962521962089177 0.0 0.950778386670512 0.0
25714 24.299333064094423 -0.6516622815794121 -0.6516622815794121 3.250919544908973 0.47645212182633234 3.947842111068975 0.4635171458857559 0.0 1.410598809904037 0.0
25717 23.93407545758049 -0.6517054224569115 -0.6517054224569115 2.4798121859692195 0.4506070382073351 3.968466402495289 0.43761373424612815 0.0 1.808945874268196 0.0
25938 24.98867254296207 -0.6500813577355601 -0.6500813577355601 7.11638955434632 0.4816977923014733 7.227246078473063 0.4683224849692485 0.0 0.9709747850969561 0.0
25989 24.24660836230499 -0.6497451422888669 -0.6497451422888669 2.9304903964236195 0.4827007619611883 3.7602575115677723 0.4704754453619969 0.0 4.103185269862132 0.0
26036 24.1272123707601 -0.6493602184628018 -0.6493602184628018 1.8825949058639988 0.4713848011336549 3.489507927598371 0.45720873573049015 0.0 1.6858424054988068 0.0
26351 25.024247487678664 -0.6470724565176214 -0.6470724565176214 5.959520158692753 0.4964661995310714 7.5468829058557745 0.4812126210669301 0.0 0.0 0.0
26723 24.41809963020682 -0.6449432036658006 -0.6449432036658006 6.5041965305696445 0.48627699099835064 12.025757424188592 0.4710698243202721 0.0 0.7264367508667385 0.0
27316 24.081889135933324 -0.6394757925656753 -0.6394757925656753 5.803802881539096 0.47895842906167524 5.984684733666794 0.46580995960934823 0.0 1.9480195256432566 0.0
27378 24.388054456404017 -0.6387896154051053 -0.6387896154051053 1.7848744744171134 0.47827804590961964 3.236485285118928 0.46523304965539325 0.0 0.7264367508667385 0.0
27586 24.030822393211675 -0.6373844167425091 -0.6373844167425091 4.05745214760701 0.4670704980959278 4.815848112343575 0.44334395443078073 0.0 2.071832585737623 0.0
28705 23.81783769574445 -0.6285623627368817 -0.6285623627368817 9.618557175997601 0.5035430007987831 10.600771052063816 0.49011614067842896 0.0 0.0 0.0
28715 25.031800499545938 -0.6273615686233927 -0.6273615686233927 1.76555174813082 0.483697357927714 3.288936776356244 0.4687751596373395 0.0 0.0 0.0
29305 24.22045823312696 -0.6232462831285297 -0.6232462831285297 3.7898351051239594 0.4809512596874937 5.149880891104117 0.46778258499334463 0.0 1.752740785008136 0.0
29569 24.162119911601337 -0.6217205254021371 -0.6217205254021371 6.319231176666123 0.46778823597155395 8.23846807881388 0.4543711413919376 0.0 1.028972003750011 0.0
29594 23.962757847909327 -0.6210831631772958 -0.6210831631772958 4.132297484234884 0.45581583067445314 4.969241072629845 0.4431503680265533 0.0 3.440940170719605 1.0
30232 24.941839410060425 -0.6203087653197777 -0.6203087653197777 13.021153906345747 0.48229121508793954 15.78427310013846 0.46750904819612393 0.0 0.9298506077459376 0.0
30355 24.48715033757093 -0.6147581630479179 -0.6147581630479179 4.99057272520421 0.47551642100541525 5.478108840363715 0.4631217680784347 0.0 2.551152174511279 0.0
30392 24.2871848396893 -0.614572911680105 -0.614572911680105 2.1052189944629824 0.47063905252241217 3.612721226061477 0.4570252697457397 0.0 2.280750966009097 0.0
30470 25.30460763752312 -0.6130914076439976 -0.6130914076439976 1.9203341250601227 0.5262221450145964 3.5152552324582227 0.5076667253409031 0.0 0.32513447828604575 0.0
30559 23.850924670464632 -0.6131511471931306 -0.6131511471931306 3.4168973711330843 0.4800439194150928 4.432061638605944 0.46565348447945415 0.0 1.6289669592490945 0.0
30575 23.92912612641043 -0.6135494244612785 -0.6135494244612785 4.275096603055674 0.4669445893006814 5.095281274069344 0.4550721024566978 0.0 3.6002434177375435 1.0
30611 24.462687226322245 -0.6128564019637712 -0.6128564019637712 2.833332435606085 0.4686933576576092 4.0829469484613465 0.455796066986293 0.0 1.8176747618598754 0.0
31000 23.770490526919453 -0.6095346071776471 -0.6095346071776471 3.2068487555439487 0.5176836139680697 4.302963854928997 0.5033455548605437 0.0 0.0 0.0
31176 23.96937060572101 -0.608745412624113 -0.608745412624113 3.1670235696326894 0.46168535924417203 5.462359110216717 0.4471240001710957 0.0 15.078573513286257 1.0
31444 23.98131832956398 -0.6067799620794837 -0.6067799620794837 3.0212507603137007 0.468044945273361 5.205646336260629 0.4546524135416248 0.0 7.363547657572727 1.0
31499 24.54439405586673 -0.6060361268209349 -0.6060361268209349 6.1629578750101714 0.5010997602345506 6.68473192178562 0.4894642070143017 0.0 2.025006499755529 0.0
31633 24.79362403337519 -0.6044045860334454 -0.6044045860334454 2.4904725606746636 0.4776421618188068 3.609000337350025 0.46428725547631494 0.0 0.7022698305732241 0.0
31676 23.89913657362512 -0.6048922867200821 -0.6048922867200821 3.08430263123108 0.5048926650830152 5.103029518789969 0.49108084042728556 0.0 2.5058951198090367 0.0
31683 23.789519803849664 -0.6043620585906623 -0.6043620585906623 2.0807402874076395 0.5025406591267364 3.6395841713395645 0.488129149639852 0.0 7.094754911566199 0.0
31744 24.33767818547939 -0.6039135576474106 -0.6039135576474106 3.272404302209657 0.4881558923985752 4.93064442644782 0.4744789691185707 0.0 1.1036854502046567 0.0
31868 25.31958815790767 -0.6029266035825407 -0.6029266035825407 6.714423114518029 0.5147099537485926 7.812751114068688 0.500106928540367 0.0 0.32513447828604575 0.0
32548 23.77830503203536 -0.5987150920811745 -0.5987150920811745 9.695735366006835 0.5161494319041104 14.591859308672365 0.50282397109423 0.0 7.094754911566199 0.0
32588 23.980824741948386 -0.5970531904074657 -0.5970531904074657 2.6267948412489828 0.4860023642182443 3.222892797434793 0.47354203375981707 0.0 17.146680584776963 1.0
32589 24.686057661837744 -0.5971778265590998 -0.5971778265590998 4.963396424481205 0.48849327704390283 6.07143947420463 0.47625327479933033 0.0 1.7602239615158033 0.0
32642 23.986861961586577 -0.5970443921310093 -0.5970443921310093 5.651897715003478 0.4760982809502189 6.366015509258894 0.4633265246999739 0.0 15.052442985027827 1.0
32704 24.03598878585957 -0.596413667813722 -0.596413667813722 3.6718879701587857 0.48982949866984604 4.312099858717127 0.47695796540902974 0.0 2.09583785157696 0.0
32792 24.00442383501044 -0.5978101165396251 -0.5978101165396251 10.714659751478656 0.4899354035635185 12.021700047644847 0.47570548292216 0.0 4.025357347160892 1.0
32873 24.30193677956663 -0.5951137212599487 -0.5951137212599487 3.5990368350230373 0.49342624992199957 4.733090431017751 0.4817701465959541 0.0 2.8469185550752547 0.0
33088 24.17498577025999 -0.5932751817797396 -0.5932751817797396 1.8632744817659392 0.4641712464606844 2.8251343433045206 0.4527667832466179 0.0 1.028972003750011 0.0
