logL Corr CorrErr
41.5261157783774 nan inf
41.528177972413005 nan inf
41.53024016644861 nan inf
41.53230236048421 nan inf
41.534364554519804 nan inf
41.53642674855541 nan inf
41.53848894259101 nan inf
41.54055113662661 nan inf
41.54261333066221 nan inf
41.544675524697816 nan inf
41.54673771873342 nan inf
41.54879991276901 nan inf
41.550862106804615 nan inf
41.55292430084022 nan inf
41.55498649487582 nan inf
41.55704868891142 nan inf
41.559110882947024 nan inf
41.56117307698263 nan inf
41.56323527101823 nan inf
41.565297465053824 nan inf
41.567359659089426 nan inf
41.56942185312503 nan inf
41.57148404716063 nan inf
41.57354624119623 nan inf
41.575608435231835 nan inf
41.57767062926744 nan inf
41.57973282330303 nan inf
41.581795017338635 nan inf
41.58385721137424 nan inf
41.58591940540984 nan inf
41.58798159944544 nan inf
41.590043793481044 nan inf
41.592105987516646 nan inf
41.59416818155224 nan inf
41.596230375587844 nan inf
41.598292569623446 nan inf
41.60035476365905 nan inf
41.60241695769465 nan inf
41.60447915173025 nan inf
41.606541345765855 nan inf
41.60860353980145 nan inf
41.61066573383705 nan inf
41.612727927872655 nan inf
41.61479012190826 nan inf
41.61685231594386 nan inf
41.61891450997946 nan inf
41.620976704015064 nan inf
41.623038898050666 nan inf
41.62510109208626 nan inf
41.62716328612186 nan inf
41.629225480157466 nan inf
41.63128767419307 nan inf
41.63334986822867 nan inf
41.63541206226427 nan inf
41.637474256299875 nan inf
41.63953645033547 nan inf
41.64159864437107 nan inf
41.643660838406674 nan inf
41.64572303244228 nan inf
41.64778522647788 nan inf
41.64984742051348 nan inf
41.65190961454908 nan inf
41.65397180858468 nan inf
41.65603400262028 nan inf
41.65809619665588 nan inf
41.660158390691485 nan inf
41.66222058472709 nan inf
41.66428277876269 nan inf
41.66634497279829 nan inf
41.66840716683389 nan inf
41.67046936086949 nan inf
41.67253155490509 nan inf
41.674593748940694 nan inf
41.676655942976296 nan inf
41.6787181370119 nan inf
41.6807803310475 nan inf
41.6828425250831 nan inf
41.6849047191187 nan inf
41.6869669131543 nan inf
41.6890291071899 nan inf
41.691091301225505 nan inf
41.69315349526111 nan inf
41.69521568929671 nan inf
41.69727788333231 nan inf
41.69934007736791 nan inf
41.70140227140351 nan inf
41.70346446543911 nan inf
41.705526659474714 nan inf
41.707588853510316 nan inf
41.70965104754592 nan inf
41.71171324158152 nan inf
41.713775435617116 nan inf
41.71583762965272 nan inf
41.71789982368832 nan inf
41.71996201772392 nan inf
41.722024211759525 nan inf
41.72408640579513 nan inf
41.72614859983073 nan inf
41.728210793866324 nan inf
41.73027298790193 nan inf
41.73233518193753 nan inf
41.73439737597313 nan inf
41.73645957000873 nan inf
41.738521764044336 nan inf
41.74058395807994 nan inf
41.74264615211554 nan inf
41.744708346151135 nan inf
41.74677054018674 nan inf
41.74883273422234 nan inf
41.75089492825794 nan inf
41.752957122293545 nan inf
41.75501931632915 nan inf
41.75708151036475 nan inf
41.759143704400344 nan inf
41.761205898435946 nan inf
41.76326809247155 nan inf
41.76533028650715 nan inf
41.76739248054275 nan inf
41.769454674578355 nan inf
41.77151686861396 nan inf
41.77357906264955 nan inf
41.775641256685155 nan inf
41.77770345072076 nan inf
41.77976564475636 nan inf
41.78182783879196 nan inf
41.783890032827564 nan inf
41.78595222686317 nan inf
41.78801442089876 nan inf
41.790076614934364 nan inf
41.792138808969966 nan inf
41.79420100300557 nan inf
41.79626319704117 nan inf
41.79832539107677 nan inf
41.800387585112375 nan inf
41.80244977914798 nan inf
41.80451197318357 nan inf
41.806574167219175 nan inf
41.80863636125478 nan inf
41.81069855529038 nan inf
41.81276074932598 nan inf
41.814822943361584 nan inf
41.816885137397186 nan inf
41.81894733143278 nan inf
41.821009525468384 nan inf
41.823071719503986 nan inf
41.82513391353959 nan inf
41.82719610757519 nan inf
41.82925830161079 nan inf
41.831320495646395 nan inf
41.83338268968199 nan inf
41.83544488371759 nan inf
41.837507077753195 nan inf
41.8395692717888 nan inf
41.8416314658244 nan inf
41.84369365986 nan inf
41.845755853895604 nan inf
41.8478180479312 nan inf
41.8498802419668 nan inf
41.8519424360024 nan inf
41.854004630038006 nan inf
41.85606682407361 nan inf
41.85812901810921 nan inf
41.86019121214481 nan inf
41.862253406180415 nan inf
41.86431560021601 nan inf
41.86637779425161 nan inf
41.868439988287214 nan inf
41.87050218232282 nan inf
41.87256437635842 nan inf
41.87462657039402 nan inf
41.87668876442962 nan inf
41.87875095846522 nan inf
41.88081315250082 nan inf
41.88287534653642 nan inf
41.884937540572025 nan inf
41.88699973460763 nan inf
41.88906192864323 nan inf
41.89112412267883 nan inf
41.89318631671443 nan inf
41.89524851075003 nan inf
41.89731070478563 nan inf
41.899372898821234 nan inf
41.901435092856836 nan inf
41.90349728689244 nan inf
41.90555948092804 nan inf
41.907621674963636 nan inf
41.90968386899924 nan inf
41.91174606303484 nan inf
41.91380825707044 nan inf
41.915870451106045 nan inf
41.91793264514165 nan inf
41.91999483917725 nan inf
41.92205703321285 nan inf
41.92411922724845 nan inf
41.92618142128405 nan inf
41.92824361531965 nan inf
41.930305809355254 nan inf
41.932368003390856 nan inf
41.93443019742646 nan inf
41.93649239146206 nan inf
41.938554585497656 nan inf
41.94061677953326 nan inf
41.94267897356886 nan inf
41.94474116760446 nan inf
41.946803361640065 nan inf
41.94886555567567 nan inf
41.95092774971127 nan inf
41.952989943746864 nan inf
41.95505213778247 nan inf
41.95711433181807 nan inf
41.95917652585367 nan inf
41.96123871988927 nan inf
41.963300913924876 nan inf
41.96536310796048 nan inf
41.96742530199607 nan inf
41.969487496031675 nan inf
41.97154969006728 nan inf
41.97361188410288 nan inf
41.97567407813848 nan inf
41.977736272174084 nan inf
41.97979846620969 nan inf
41.98186066024529 nan inf
41.983922854280884 nan inf
41.985985048316486 nan inf
41.98804724235209 nan inf
41.99010943638769 nan inf
41.99217163042329 nan inf
41.994233824458895 nan inf
41.9962960184945 nan inf
41.99835821253009 nan inf
42.000420406565695 nan inf
42.0024826006013 nan inf
42.0045447946369 nan inf
42.0066069886725 nan inf
42.008669182708104 nan inf
42.010731376743706 nan inf
42.0127935707793 nan inf
42.014855764814904 nan inf
42.016917958850506 nan inf
42.01898015288611 nan inf
42.02104234692171 nan inf
42.02310454095731 nan inf
42.025166734992915 nan inf
42.02722892902851 nan inf
42.02929112306411 nan inf
42.031353317099715 nan inf
42.03341551113532 nan inf
42.03547770517092 nan inf
42.03753989920652 nan inf
42.039602093242124 nan inf
42.041664287277726 nan inf
42.04372648131332 nan inf
42.04578867534892 nan inf
42.047850869384526 nan inf
42.04991306342013 nan inf
42.05197525745573 nan inf
42.05403745149133 nan inf
42.056099645526935 nan inf
42.05816183956253 nan inf
42.06022403359813 nan inf
42.062286227633734 nan inf
42.06434842166934 -0.11432419673698738 0.00392837513722949
42.06641061570494 -0.1133480446967867 0.003936581243462627
42.06847280974054 -0.11234866576481953 0.003943801796724171
42.07053500377614 -0.11132647576268057 0.0039500546650323995
42.07259719781174 -0.11028189051196818 0.003955357716405577
42.07465939184734 -0.10921532583426988 0.003959728818862018
42.07672158588294 -0.10812719755118394 0.00396318584041998
42.078783779918545 -0.1070179214843051 0.003965746649097746
42.08084597395415 -0.105887913455228 0.00396742911291359
42.08290816798975 -0.10473758928554742 0.003968251099885791
42.08497036202535 -0.10356736479685807 0.0039682304780326305
42.08703255606095 -0.10237765581075885 0.003967385115372392
42.08909475009655 -0.10116887814883613 0.003965732879923346
42.09115694413215 -0.09994144763268878 0.003963291639703771
42.093219138167754 -0.09869578008391156 0.003960079262731951
42.095281332203356 -0.09743229132409911 0.003956113617026161
42.09734352623896 -0.09615139717484614 0.003951412570604681
42.09940572027456 -0.09485351345774745 0.00394599399148579
42.10146791431016 -0.09353905599439766 0.0039398757476877665
42.10353010834576 -0.09220844060639613 0.003933075707228913
42.10559230238136 -0.09086208311532844 0.003925611738127462
42.10765449641696 -0.08950039934279382 0.003917501708401715
42.109716690452565 -0.08812380511038702 0.003908763486069951
42.11177888448817 -0.0867327162397027 0.0038994149391504466
42.11384107852377 -0.08532754855233564 0.0038894739356614833
42.11590327255937 -0.08390871786988052 0.003878958343621338
42.11796546659497 -0.08247664001393701 0.0038678860310483298
42.12002766063057 -0.08103173080608997 0.003856274865960661
42.12208985466617 -0.079574406067939 0.0038441427163766464
42.124152048701774 -0.07810508162107885 0.0038315074503145648
42.126214242737376 -0.07662417328710419 0.003818386935792696
42.12827643677298 -0.07513209688760979 0.0038047990408293193
42.13033863080858 -0.07362926824419035 0.003790761633442711
