logL Corr CorrErr
41.88853144895651 -0.18336682565959753 0.004958979664932535
41.89073438190169 -0.1834709743625575 0.004926873291776857
41.892937314846854 -0.18359545476194844 0.004896235990509988
41.89514024779203 -0.18373972903707828 0.004867044765687992
41.897343180737195 -0.18390325936725335 0.004839276621867325
41.89954611368237 -0.18408550793178197 0.004812908563604073
41.90174904662754 -0.1842859369099708 0.004787917595454594
41.90395197957271 -0.18450400848112644 0.004764280721975228
41.906154912517884 -0.1847391848245574 0.004741974947722089
41.90835784546306 -0.1849909281195704 0.004720977277251518
41.910560778408225 -0.18525870054547164 0.0047012647151198446
41.9127637113534 -0.18554196428157005 0.0046828142658832065
41.914966644298566 -0.18584018150717113 0.0046656029340979895
41.91716957724374 -0.18615281440158396 0.004649607724320345
41.919372510188914 -0.18647932514411494 0.0046348056411066015
41.92157544313408 -0.18681917591407002 0.004621173689013062
41.923778376079255 -0.18717182889075876 0.004608688872595907
41.92598130902442 -0.18753674625348604 0.00459732819641148
41.928184241969596 -0.18791339018156145 0.004587068665015977
41.93038717491477 -0.18830122285429116 0.0045778872829657005
41.93259010785994 -0.1886997064509809 0.004569761054816939
41.93479304080511 -0.1891083031509406 0.004562666985125908
41.936995973750285 -0.18952647513347623 0.004556582078448901
41.93919890669545 -0.1899536845778935 0.004551483339342195
41.941401839640626 -0.19038939366350255 0.004547347772362026
41.94360477258579 -0.1908330645696077 0.004544152382064687
41.94580770553097 -0.19128415947551908 0.004541874173006423
41.94801063847614 -0.1917421405605425 0.004540490149743509
41.95021357142131 -0.1922064700039837 0.004539977316832212
41.95241650436648 -0.19267660998515282 0.004540312678828795
41.95461943731165 -0.19315202268335407 0.004541473240289521
41.95682237025682 -0.19363217027789786 0.004543436005770664
41.959025303202 -0.1941165149480898 0.004546177979828485
41.961228236147164 -0.19460451887323554 0.0045496761670192395
41.96343116909234 -0.19509564423264544 0.004553907571899216
41.965634102037505 -0.19558935320562362 0.00455884919902465
41.96783703498268 -0.19608510797148046 0.004564478052951843
41.97003996792785 -0.1965823707095216 0.004570771138237043
41.97224290087302 -0.19708060359905263 0.004577705459436492
41.974445833818194 -0.197579268819384 0.004585258021106502
41.97664876676337 -0.19807782854982148 0.004593405827803318
41.978851699708535 -0.19857574496967048 0.004602125884083175
41.98105463265371 -0.19907248025824154 0.004611395194502394
41.983257565598876 -0.19956749659483866 0.004621190763617182
41.98546049854405 -0.20006025615877224 0.004631489595983869
41.987663431489224 -0.200550221129348 0.004642268696158688
41.98986636443439 -0.20103685368587149 0.00465350506869787
41.992069297379565 -0.2015196160076532 0.00466517571815775
41.99427223032473 -0.20199797027399716 0.004677257649094522
41.996475163269906 -0.20247137866421366 0.004689727866064527
41.99867809621508 -0.20293930335760843 0.004702563373623992
42.00088102916025 -0.20340120653348714 0.004715741176329141
42.00308396210542 -0.20385655037116018 0.004729238278736327
42.005286895050595 -0.20430479704993304 0.0047430316854017674
42.00748982799576 -0.20474540874911182 0.004757098400881689
42.009692760940936 -0.20517784764800626 0.0047714154297324425
42.0118956938861 -0.205601575925921 0.0047859597765102044
42.01409862683128 -0.206016055762166 0.004800708445771334
42.01630155977645 -0.2064207493360471 0.004815638442072048
42.01850449272162 -0.20681511882687018 0.004830726769968567
42.02070742566679 -0.2071986264139451 0.004845950434017251
42.02291035861196 -0.20757073427657663 0.004861286438774269
42.02511329155713 -0.20793090459407432 0.004876711788795985
42.02731622450231 -0.20827859954574424 0.004892203488638614
42.029519157447474 -0.20861328131089255 0.004907738542858375
42.03172209039265 -0.2089344120688286 0.0049232939560116306
42.03392502333782 -0.20924145399885855 0.004938846732654599
42.03612795628299 -0.20953386928028864 0.004954373877343492
42.03833088922816 -0.2098111200924282 0.00496985239463468
42.04053382217333 -0.2100726686145824 0.004985259289084326
42.042736755118504 -0.21031797702606023 0.0050005715652487945
42.04493968806368 -0.21054650750616818 0.005015766227684304
42.047142621008845 -0.21075772223421269 0.0050308202809470695
42.04934555395402 -0.21095108338950244 0.005045710729593456
42.051548486899186 -0.21112605315134328 0.005060414578179631
42.05375141984436 -0.21128209369904374 0.005074908831261956
42.055954352789534 -0.21141866721191033 0.005089170493396649
42.0581572857347 -0.21153523586924994 0.0051031765691399306
42.060360218679875 -0.2116312618503706 0.0051169040630481555
42.06256315162505 -0.2117062073345791 0.005130329979677547
42.064766084570216 -0.21175953450118254 0.005143431323584326
42.06696901751539 -0.21179070552948853 0.005156185099324845
42.06917195046056 -0.211799182598804 0.005168568311455285
42.07137488340573 -0.21178442788843632 0.005180557964531993
42.073577816350905 -0.21174590357769255 0.005192131063111195
42.07578074929607 -0.21168307184588037 0.005203264611749119
42.077983682241246 -0.21159539487230633 0.005213935615002104
42.08018661518641 -0.21148233483627846 0.0052241210774263466
42.08238954813159 -0.21134335391710313 0.005233798003578181
42.08459248107676 -0.2111779142940879 0.005242943398013834
42.08679541402193 -0.21098547814654064 0.005251534265289547
42.0889983469671 -0.21076550765376742 0.00525954760996164
42.09120127991227 -0.21051746499507684 0.005266960436586331
42.09340421285744 -0.21024081234977457 0.005273749749719928
42.09560714580262 -0.20993501189716854 0.005279892553918676
42.097810078747784 -0.2095995258165671 0.005285365853738822
42.10001301169296 -0.2092338162872753 0.005290146653736666
42.10221594463813 -0.2088373454886015 0.005294211958468458
42.1044188775833 -0.20840957559985426 0.005297538772490452
42.10662181052847 -0.20794996880033814 0.005300104100358935
42.10882474347364 -0.2074579872693632 0.005301884946630156
42.111027676418814 -0.20693310932449785 0.005302859035671447
42.11323060936399 -0.20637523817766928 0.005303023043309059
42.115433542309155 -0.20455211473162538 0.0025377249834563215
42.11763647525433 -0.2039052866050978 0.00253539233518086
42.119839408199496 -0.20322972709196502 0.0025328227357382504
42.12204234114467 -0.20252579232060758 0.0025300216562151997
42.124245274089844 -0.20179383747936924 0.002526994520125456
42.12644820703501 -0.20103421686987838 0.0025237467066876935
42.128651139980185 -0.20024728395842378 0.002520283553955445
42.13085407292536 -0.1994333914255568 0.0025166103618072576
42.133057005870526 -0.19859289121401402 0.002512732394804274
