logL Corr CorrErr
41.887255435189886 -0.19054938317536257 0.004181710488747599
41.88931370837618 -0.1899402441996904 0.0041439945320431125
41.89137198156248 -0.189374789833943 0.004107712797883209
41.89343025474877 -0.18885221236125066 0.0040728446364894436
41.89548852793507 -0.1883717040647359 0.004039369398082877
41.897546801121365 -0.18793245722752824 0.004007266432885043
41.89960507430766 -0.18753366413275235 0.003976515091117127
41.90166334749396 -0.18717451706353314 0.003947094723000332
41.90372162068025 -0.18685420830299937 0.003918984678756166
41.905779893866544 -0.18657193013427606 0.0038921643086058263
41.907838167052844 -0.18632687484048857 0.0038666129627705297
41.90989644023914 -0.1861182347047649 0.0038423099914717553
41.91195471342544 -0.18594520201022982 0.00381923474493064
41.91401298661173 -0.18580696904001076 0.0037973665733686424
41.916071259798024 -0.18570272807723334 0.0037766848270069874
41.918129532984324 -0.18563167140502357 0.00375716885606691
41.92018780617062 -0.1855929913065082 0.0037387980107698496
41.92224607935692 -0.1855858800648132 0.00372155164133698
41.92430435254321 -0.1856095299630649 0.0037054090979897255
41.9263626257295 -0.1856631332843894 0.0036903497309493257
41.9284208989158 -0.1857458823119133 0.0036763528904370365
41.930479172102096 -0.18585696932876228 0.00366339792667426
41.93253744528839 -0.18599558661806287 0.003651464189882247
41.93459571847469 -0.18616092646294186 0.0036405310302822656
41.93665399166098 -0.18635218114652427 0.003630577798095692
41.93871226484728 -0.1865685429519378 0.003621583843543762
41.940770538033576 -0.1868092041623072 0.0036135285168478392
41.94282881121987 -0.18707335706075934 0.003606391168229195
41.94488708440617 -0.18736019393042153 0.0036001511479091127
41.94694535759246 -0.187668907054418 0.0035947878061089364
41.94900363077876 -0.1879986887158772 0.003590280493049935
41.951061903965055 -0.18834873119792303 0.003586608558953438
41.95312017715135 -0.1887182267836828 0.0035837513540407347
41.95517845033765 -0.1891063677562842 0.003581688228533121
41.95723672352394 -0.18951234639885073 0.0035803985326519133
41.959294996710234 -0.18993535499451 0.0035798616166184084
41.961353269896534 -0.19037458582638978 0.0035800568306539075
41.96341154308283 -0.19082923117761322 0.0035809635249797155
41.96546981626913 -0.1912984833313098 0.00358256104981714
41.96752808945542 -0.19178153457060249 0.0035848287553874726
41.969586362641714 -0.19227757717861899 0.0035877459919120207
41.971644635828014 -0.19278580343848747 0.0035912921096121005
